kernel,coreF,memF,real,predict
scalarProd,1300,3900,0.916127,0.952522
scalarProd,1500,2100,1.749493,1.492716
scalarProd,1500,2600,1.390180,1.244497
scalarProd,1500,3100,1.152350,1.127673
scalarProd,1500,3600,0.994332,1.000681
scalarProd,1500,3900,0.914289,0.946834
scalarProd,700,2100,1.767186,1.703505
scalarProd,700,2600,1.407721,1.499925
scalarProd,700,3100,1.298380,1.446682
scalarProd,700,3600,1.314006,1.432731
scalarProd,700,3900,1.313967,1.427687
scalarProd,900,2100,1.758876,1.668816
scalarProd,900,2600,1.400291,1.411730
scalarProd,900,3100,1.163648,1.176886
scalarProd,900,3600,1.006128,1.127440
scalarProd,900,3900,1.005055,1.127043
scanScanExclusiveShared,1100,2100,1.766690,1.747751
scanScanExclusiveShared,1100,2600,1.399274,1.403605
scanScanExclusiveShared,1100,3100,1.157134,1.150993
scanScanExclusiveShared,1100,3600,1.000000,0.993657
scanScanExclusiveShared,1100,3900,0.918157,0.925079
scanScanExclusiveShared,1300,2100,1.766690,1.748067
scanScanExclusiveShared,1300,2600,1.399154,1.398713
scanScanExclusiveShared,1300,3100,1.156849,1.143946
scanScanExclusiveShared,1300,3600,0.999205,0.993676
scanScanExclusiveShared,1300,3900,0.917902,0.924221
scanScanExclusiveShared,1500,2100,1.766690,1.737521
scanScanExclusiveShared,1500,2600,1.398825,1.398035
scanScanExclusiveShared,1500,3100,1.156534,1.139550
scanScanExclusiveShared,1500,3600,0.998771,0.992577
scanScanExclusiveShared,1500,3900,0.914214,0.925003
scanScanExclusiveShared,700,2100,1.767740,1.703492
scanScanExclusiveShared,700,2600,1.401523,1.411051
scanScanExclusiveShared,700,3100,1.288961,1.339028
scanScanExclusiveShared,700,3600,1.309935,1.333525
scanScanExclusiveShared,700,3900,1.310235,1.328587
scanScanExclusiveShared,900,2100,1.766690,1.721256
scanScanExclusiveShared,900,2600,1.399574,1.388186
scanScanExclusiveShared,900,3100,1.158378,1.145731
scanScanExclusiveShared,900,3600,1.001094,1.070191
scanScanExclusiveShared,900,3900,1.000105,1.049049
scanUniformUpdate,1100,2100,1.766748,1.321433
scanUniformUpdate,1100,2600,1.399123,1.170977
scanUniformUpdate,1100,3100,1.156938,1.151887
scanUniformUpdate,1100,3600,1.000000,1.006479
scanUniformUpdate,1100,3900,0.918045,0.948193
scanUniformUpdate,1300,2100,1.766598,1.317290
scanUniformUpdate,1300,2600,1.399078,1.163253
scanUniformUpdate,1300,3100,1.156848,1.151355
scanUniformUpdate,1300,3600,0.999491,1.023346
scanUniformUpdate,1300,3900,0.917895,0.963002
scanUniformUpdate,1500,2100,1.766449,1.327051
scanUniformUpdate,1500,2600,1.398824,1.165260
scanUniformUpdate,1500,3100,1.156639,1.154438
scanUniformUpdate,1500,3600,0.999521,1.026385
scanUniformUpdate,1500,3900,0.914857,0.955924
scanUniformUpdate,700,2100,1.767047,1.735683
scanUniformUpdate,700,2600,1.400709,1.148666
scanUniformUpdate,700,3100,1.288288,1.083789
scanUniformUpdate,700,3600,1.310269,1.406233
scanUniformUpdate,700,3900,1.310509,1.077112
scanUniformUpdate,900,2100,1.766598,1.599411
scanUniformUpdate,900,2600,1.399422,1.233045
