kernel,coreF,memF,real,predict
transpose,1800,5000,0.891916,0.918649
transpose,1900,3500,1.337110,1.266865
transpose,1900,4000,1.145315,1.093687
transpose,1900,4500,1.002405,0.983647
transpose,1900,5000,0.892424,0.910453
transpose,2000,3500,1.339839,1.258095
transpose,2000,4000,1.147905,1.081488
transpose,2000,4500,1.004347,0.976659
transpose,2000,5000,0.893627,0.908507
vectorAdd,1700,3500,1.316311,1.326689
vectorAdd,1700,4000,1.138030,1.139567
vectorAdd,1700,4500,1.000269,1.007657
vectorAdd,1700,5000,0.889522,0.889949
vectorAdd,1600,3500,1.318959,1.329089
vectorAdd,1600,4000,1.140588,1.134912
vectorAdd,1600,4500,0.997846,0.999564
vectorAdd,1600,5000,0.894099,0.892899
vectorAdd,1800,3500,1.324074,1.332751
vectorAdd,1800,4000,1.141126,1.140332
vectorAdd,1800,4500,1.000000,1.002766
vectorAdd,1800,5000,0.889432,0.892384
vectorAdd,1900,3500,1.325555,1.333951
vectorAdd,1900,4000,1.141755,1.144711
vectorAdd,1900,4500,0.997756,1.004162
vectorAdd,1900,5000,0.891811,0.898226
vectorAdd,2000,3500,1.326946,1.332145
vectorAdd,2000,4000,1.143011,1.145831
vectorAdd,2000,4500,0.999686,1.002057
vectorAdd,2000,5000,0.892349,0.896482
average,0.028221
