kernel,coreF,memF,real,predict
nn,1100,3900,0.919663,0.951860
nn,1300,2100,1.745105,1.428493
nn,1300,2600,1.386800,1.236777
nn,1300,3100,1.151389,1.072368
nn,1300,3600,0.996798,0.932343
nn,1300,3900,0.916494,0.858589
nn,1500,2100,1.742852,1.425805
nn,1500,2600,1.384805,1.215138
nn,1500,3100,1.149121,1.035673
nn,1500,3600,0.994417,0.878224
nn,1500,3900,0.914853,0.797164
nn,700,2100,1.766182,1.623780
nn,700,2600,1.405593,1.481256
nn,700,3100,1.296761,1.368160
nn,700,3600,1.313865,1.279984
nn,700,3900,1.313253,1.238184
nn,900,2100,1.754276,1.527859
nn,900,2600,1.397998,1.368453
nn,900,3100,1.160512,1.236027
nn,900,3600,1.008785,1.128822
nn,900,3900,1.007240,1.078615
pathfinder,1100,2100,1.061719,1.176931
pathfinder,1100,2600,1.024006,1.096363
pathfinder,1100,3100,1.004119,1.042232
pathfinder,1100,3600,1.000000,1.014431
pathfinder,1100,3900,0.994886,1.010196
pathfinder,1300,2100,0.937713,1.051488
pathfinder,1300,2600,0.884304,0.950526
pathfinder,1300,3100,0.862855,0.878499
pathfinder,1300,3600,0.857955,0.832378
pathfinder,1300,3900,0.852912,0.817314
pathfinder,1500,2100,0.848722,0.952616
pathfinder,1500,2600,0.804048,0.836560
pathfinder,1500,3100,0.780327,0.745755
pathfinder,1500,3600,0.773224,0.681223
pathfinder,1500,3900,0.766122,0.655614
pathfinder,700,2100,1.569105,1.526706
pathfinder,700,2600,1.547301,1.482656
pathfinder,700,3100,1.539062,1.464425
pathfinder,700,3600,1.540980,1.472265
pathfinder,700,3900,1.540128,1.489343
pathfinder,900,2100,1.250568,1.336721
pathfinder,900,2600,1.228338,1.274000
pathfinder,900,3100,1.214276,1.237548
pathfinder,900,3600,1.209943,1.227786
pathfinder,900,3900,1.207670,1.234444
scalarProd,1100,2100,1.754510,1.620877
scalarProd,1100,2600,1.394700,1.437648
scalarProd,1100,3100,1.157979,1.280324
scalarProd,1100,3600,1.000000,1.148454
scalarProd,1100,3900,0.919919,1.082584
