,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
648,nn,0.1538218986371035,0.2589251100776427,0.0,0.10353718310868373,0.1553057746630256,0.0,0.2200165141059529,0.002022210607591479,0.912611,1.0,0.9792,1.0,1.0,1.0
649,nn,0.15209558471106943,0.2563086685927507,0.0,0.10249046955948028,0.1537357043392204,0.0,0.2177922478138956,0.002001766983583599,0.90673,1.0,0.9754,1.0,1.2,1.0465966078062672
650,nn,0.15130067733981678,0.25448585254015355,0.0,0.10176933969817294,0.15265400954725938,0.0,0.2162598468586175,0.0019876824159799403,0.903391,1.0,0.9724,1.0,1.4,1.065940941949005
651,nn,0.15066385509272326,0.2529504948978577,0.0,0.10115334145064027,0.15173001217596038,0.0,0.2149508505826106,0.0019756512002078175,0.898862,1.0,0.9717,1.0,1.6,1.0910040104991612
652,nn,0.14919952387286844,0.250089825608242,0.0,0.10000373299649767,0.1500055994947465,0.0,0.21250793261755757,0.001953197910087845,0.892775,1.0,0.9675,1.0,1.8,1.1163576482265343
653,nn,0.14840112229814778,0.24853988312257314,0.0,0.09938092365710299,0.1490713854856545,0.0,0.21118446277134387,0.001941033665177793,0.8901180000000001,1.0,0.9645,1.0,2.0,1.1482047819844963
654,nn,0.15440343345643565,0.25973335893849675,0.0,0.10386434092892961,0.15579651139339443,0.0,0.2207117244739754,0.0020286004087681562,0.914648,1.0,0.9802,1.2,1.0,1.013206933055762
655,nn,0.15260966146758131,0.2575714078971222,0.0,0.10299414586462227,0.15449121879693342,0.0,0.21886255996232232,0.002011604411418404,0.909272,1.0,0.9772,1.2,1.2,1.051527958824038
656,nn,0.15196783158087157,0.256151202219515,0.0,0.1024278157671161,0.15364172365067413,0.0,0.21765910850512168,0.0020005432767014864,0.906511,1.0,0.975,1.2,1.4,1.0817361427774221
657,nn,0.15109482477593933,0.25423367007009495,0.0,0.10166818129471424,0.1525022719420714,0.0,0.21604488525126778,0.001985706665912388,0.902344,1.0,0.9725,1.2,1.6,1.1058920554305018
