appName,coreF,memF,kernel,achieved_occupancy,eligible_warps_per_cycle,dram_read_transactions,dram_write_transactions,l2_read_transactions,l2_write_transactions,shared_load_transactions,shared_store_transactions,branch_efficiency,cf_executed,flop_count_sp,time/ms,time(pred)/ms,power/W,power(pred)/W
transpose,700,600,transposeCoalesced,0.966015,0.457905,8388900,8390737,8388750,8388614,16777216,2097152,1,2097152,0,0.26859,0.269766635,39.30466667,38.8813203
transpose,700,700,transposeCoalesced,0.960582,0.537212,8388902,8391222,8389599,8388615,16777216,2097152,1,2097152,0,0.22436,0.227318635,40.65657143,39.69681936
transpose,700,800,transposeCoalesced,0.956352,0.600287,8388911,8391627,8389774,8388622,16777216,2097152,1,2097152,0,0.19454,0.197410635,41.63285714,40.79141663
transpose,700,900,transposeCoalesced,0.953256,0.646804,8388926,8391479,8389607,8388616,16777216,2097152,1,2097152,0,0.17086,0.173994857,42.20305405,42.06781786
transpose,700,1000,transposeCoalesced,0.950889,0.681457,8388897,8391815,8389582,8388716,16777216,2097152,1,2097152,0,0.15263,0.156359746,43.1,43.31604543
transpose,800,500,transposeCoalesced,0.97377,0.324311,8388899,8391554,8389602,8388687,16777216,2097152,1,2097152,0,0.33272,0.327943111,39.79486111,39.73295848
transpose,800,600,transposeCoalesced,0.967941,0.403652,8388939,8389651,8388844,8388705,16777216,2097152,1,2097152,0,0.26732,0.268623778,41.08363889,40.85331462
transpose,800,700,transposeCoalesced,0.962285,0.480535,8388935,8390253,8388827,8388653,16777216,2097152,1,2097152,0,0.2254,0.226175778,42.85411111,41.86548242
transpose,800,800,transposeCoalesced,0.957282,0.54857,8388951,8390897,8388816,8388627,16777216,2097152,1,2097152,0,0.19421,0.196267778,43.3185,42.54940066
transpose,800,900,transposeCoalesced,0.953262,0.60354,8388939,8391125,8388802,8388666,16777216,2097152,1,2097152,0,0.16948,0.172852,44.32,43.47104914
transpose,800,1000,transposeCoalesced,0.950237,0.645592,8388888,8391564,8388814,8388640,16777216,2097152,1,2097152,0,0.15134,0.155216889,44.91094444,44.19703212
transpose,900,500,transposeCoalesced,0.975376,0.28152,8388946,8389415,8388847,8388692,16777216,2097152,1,2097152,0,0.33304,0.327054222,42.56408333,41.88403483
transpose,900,600,transposeCoalesced,0.969867,0.35041,8388918,8388984,8389723,8388653,16777216,2097152,1,2097152,0,0.26855,0.267734889,43.81062857,43.38531599
transpose,900,700,transposeCoalesced,0.964367,0.42038,8388937,8390310,8388812,8388679,16777216,2097152,1,2097152,0,0.22588,0.225286889,44.73588889,44.71838121
transpose,900,800,transposeCoalesced,0.959113,0.486314,8388929,8390930,8389670,8388763,16777216,2097152,1,2097152,0,0.19222,0.195378889,45.48758333,45.32803293
transpose,900,900,transposeCoalesced,0.954481,0.544837,8388893,8391674,8389639,8388653,16777216,2097152,1,2097152,0,0.16945,0.171963111,46.27469444,45.91717102
transpose,900,1000,transposeCoalesced,0.950622,0.593617,8388932,8391448,8388909,8388653,16777216,2097152,1,2097152,0,0.15074,0.154328,47.35508571,45.80783705
transpose,1000,500,transposeCoalesced,0.97651,0.253513,8388911,8389254,8388864,8388703,16777216,2097152,1,2097152,0,0.33327,0.326343111,43.74083333,44.55556773
transpose,1000,600,transposeCoalesced,0.971221,0.315533,8388932,8389015,8389672,8388679,16777216,2097152,1,2097152,0,0.2705,0.267023778,45.11251429,46.23907697
transpose,1000,700,transposeCoalesced,0.965914,0.379056,8388959,8389435,8389643,8388785,16777216,2097152,1,2097152,0,0.22525,0.224575778,46.477,47.49453812
transpose,1000,800,transposeCoalesced,0.960707,0.428567,8504747,8389644,8525755,8388615,16777216,2097152,1,2097152,0,0.19377,0.194667778,47.69637143,48.01489935
transpose,1000,900,transposeCoalesced,0.955677,0.500993,8388873,8392124,8389579,8388614,16777216,2097152,1,2097152,0,0.16873,0.171252,48.39685714,48.54859206
transpose,1000,1000,transposeCoalesced,0.951621,0.550338,8472396,8390754,8493422,8388614,16777216,2097152,1,2097152,0,0.15073,0.153616889,48.8814,48.51272075
vectorAdd           ,500,500,vectorAdd           ,0.906387,0.229,262180,128779,262326,131078,0,0,1,65536,1048576,0.48457,0.498282667,15,20.58641088
vectorAdd           ,500,600,vectorAdd           ,0.90243,0.287049,262176,124850,262319,131078,0,0,1,65536,1048576,0.39907,0.407309,17,18.57328092
vectorAdd           ,500,700,vectorAdd           ,0.901404,0.34161,262186,126326,262311,131078,0,0,1,65536,1048576,0.33408,0.342212238,17,18.29061716
vectorAdd           ,500,800,vectorAdd           ,0.897889,0.397759,262186,127517,262311,131078,0,0,1,65536,1048576,0.28733,0.296281667,18,18.48772971
vectorAdd           ,500,900,vectorAdd           ,0.892273,0.452789,262176,127742,262319,131078,0,0,1,65536,1048576,0.25206,0.260326889,18,18.52980456
vectorAdd           ,500,1000,vectorAdd           ,0.890268,0.507753,262176,128897,262319,131078,0,0,1,65536,1048576,0.22502,0.233209333,19,19.44196461
vectorAdd           ,600,500,vectorAdd           ,0.907022,0.192416,262176,127641,262319,131078,0,0,1,65536,1048576,0.48616,0.497216,16,18.41084222
vectorAdd           ,600,600,vectorAdd           ,0.903304,0.239649,262160,124838,262215,131078,0,0,1,65536,1048576,0.39852,0.406242333,17,17.12572994
vectorAdd           ,600,700,vectorAdd           ,0.901112,0.286287,262186,125905,262311,131078,0,0,1,65536,1048576,0.33379,0.341145571,17,17.15333969
vectorAdd           ,600,800,vectorAdd           ,0.898353,0.333398,262176,126295,262319,131078,0,0,1,65536,1048576,0.28678,0.295215,18,17.5384634
vectorAdd           ,600,900,vectorAdd           ,0.896372,0.37986,262184,127040,262311,131078,0,0,1,65536,1048576,0.25165,0.259260222,19,18.42605287
vectorAdd           ,600,1000,vectorAdd           ,0.890568,0.42726,262176,128164,262319,131078,0,0,1,65536,1048576,0.22431,0.232142667,19,18.90468065
vectorAdd           ,700,500,vectorAdd           ,0.907149,0.164811,262176,127482,262319,131078,0,0,1,65536,1048576,0.48806,0.496454095,16,17.53592639
vectorAdd           ,700,600,vectorAdd           ,0.905189,0.205825,262181,125206,262329,131078,0,0,1,65536,1048576,0.39801,0.405480429,17,16.59368762
vectorAdd           ,700,700,vectorAdd           ,0.902651,0.245782,262160,125153,262215,131078,0,0,1,65536,1048576,0.33318,0.340383667,18,16.78043617
vectorAdd           ,700,800,vectorAdd           ,0.898881,0.286087,262180,126532,262327,131078,0,0,1,65536,1048576,0.28661,0.294453095,18,17.49453313
vectorAdd           ,700,900,vectorAdd           ,0.898108,0.327902,262160,126437,262215,131078,0,0,1,65536,1048576,0.25131,0.258498317,19,18.37866808
vectorAdd           ,700,1000,vectorAdd           ,0.894666,0.368668,262186,127063,262311,131078,0,0,1,65536,1048576,0.22407,0.231380762,20,19.2574624
vectorAdd           ,800,500,vectorAdd           ,0.907345,0.145034,262176,126751,262319,131078,0,0,1,65536,1048576,0.49023,0.495882667,16,17.8221021
vectorAdd           ,800,600,vectorAdd           ,0.907742,0.181939,262186,124615,262311,131078,0,0,1,65536,1048576,0.39753,0.404909,18,16.43068897
vectorAdd           ,800,700,vectorAdd           ,0.905403,0.217695,262186,124812,262311,131078,0,0,1,65536,1048576,0.33303,0.339812238,19,16.76020043
vectorAdd           ,800,800,vectorAdd           ,0.900517,0.25348,262162,125781,262223,131078,0,0,1,65536,1048576,0.28636,0.293881667,19,18.25152426
vectorAdd           ,800,900,vectorAdd           ,0.898196,0.290668,262176,126584,262319,131078,0,0,1,65536,1048576,0.25124,0.257926889,20,19.3734167
vectorAdd           ,800,1000,vectorAdd           ,0.897032,0.325589,262160,126921,262215,131078,0,0,1,65536,1048576,0.22364,0.230809333,21,20.50636574
vectorAdd           ,900,500,vectorAdd           ,0.906476,0.126842,262180,126708,262328,131078,0,0,1,65536,1048576,0.4912,0.495438222,17,19.15640939
vectorAdd           ,900,600,vectorAdd           ,0.908479,0.159474,262180,123821,262327,131078,0,0,1,65536,1048576,0.3975,0.404464556,19,17.24503423
vectorAdd           ,900,700,vectorAdd           ,0.907035,0.190026,262160,124764,262216,131078,0,0,1,65536,1048576,0.33272,0.339367794,20,17.53090726
vectorAdd           ,900,800,vectorAdd           ,0.901803,0.221747,262187,126329,262311,131078,0,0,1,65536,1048576,0.28611,0.293437222,20,19.43320366
vectorAdd           ,900,900,vectorAdd           ,0.899504,0.252042,262162,126657,262215,131078,0,0,1,65536,1048576,0.25091,0.257482444,21,20.69237086
vectorAdd           ,900,1000,vectorAdd           ,0.895701,0.284755,262184,127189,262311,131078,0,0,1,65536,1048576,0.22346,0.230364889,22,22.35323019
vectorAdd           ,1000,500,vectorAdd           ,0.908768,0.114701,262176,127066,262319,131078,0,0,1,65536,1048576,0.49212,0.495082667,19,19.63898708
vectorAdd           ,1000,600,vectorAdd           ,0.906958,0.144398,262186,124338,262311,131078,0,0,1,65536,1048576,0.39735,0.404109,20,19.29863356
vectorAdd           ,1000,700,vectorAdd           ,0.905804,0.172733,262176,124542,262319,131078,0,0,1,65536,1048576,0.33266,0.339012238,20,19.79230659
vectorAdd           ,1000,800,vectorAdd           ,0.903241,0.201234,262179,125770,262325,131078,0,0,1,65536,1048576,0.28558,0.293081667,21,21.1025054
vectorAdd           ,1000,900,vectorAdd           ,0.89943,0.229509,262186,126572,262311,131078,0,0,1,65536,1048576,0.25078,0.257126889,22,22.80484989
vectorAdd           ,1000,1000,vectorAdd           ,0.896376,0.259713,262176,126719,262319,131078,0,0,1,65536,1048576,0.22346,0.230009333,23,24.60928646
