,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
48,dxtc,0.238754915058,0.292023291064,0.00582207964453,0.218841581991,0.134989865225,0.0,0.0543154139914,0.000885741620469,0.991922,0.9716,0.9812,0.905120481928,1.0,0.8700210306501445
49,dxtc,0.239028734309,0.291750052542,0.00581973756545,0.218753547418,0.134935562131,0.0,0.0542935642396,0.000885385308456,0.993266,0.9716,0.9797,1.0,1.0,1.0
50,eigenvalues,4.06898459309e-08,7.7891990782e-07,0.000329421504956,4.31544880273e-06,0.00186438498059,0.0,0.000757616775313,2.08890406641e-05,0.249996,0.6691,0.0178,0.457078313253,1.0,0.7440314342084452
51,eigenvalues,3.13900328503e-08,7.19645567939e-07,0.000329429094014,4.31554822001e-06,0.00186442793142,0.0,0.000757634228933,2.0889521896e-05,0.249996,0.6691,0.0178,0.609939759036,1.0,0.763060771006786
52,eigenvalues,2.44161288556e-08,5.24365433994e-07,0.00032945147734,4.31584144343e-06,0.00186455461148,0.0,0.000757685707003,2.08909412515e-05,0.249996,0.6691,0.0178,0.762048192771,1.0,0.7942595967834134
53,eigenvalues,1.84984644097e-08,4.93677768934e-07,0.000327604336234,4.29164374305e-06,0.00185410058197,0.0,0.000753437577882,2.07738116619e-05,0.249996,0.6691,0.0177,0.905120481928,1.0,0.878060561937144
54,eigenvalues,1.04644475082e-08,4.26716915055e-07,0.000329463828063,4.31600323892e-06,0.0018646245113,0.0,0.000757714111692,2.08917244267e-05,0.249996,0.6691,0.0178,1.0,1.0,1.0
55,fastWalshTransform,0.210478481847,0.21069759316,0.0,0.101293080379,0.0506465401894,0.0,0.234240248376,0.000197838047615,0.80901,1.0,0.9982,0.457078313253,1.0,0.7539089342188663
56,fastWalshTransform,0.213861863681,0.214166762626,0.0,0.102957802606,0.051478901303,0.0,0.238089918526,0.000201089458215,0.822154,1.0,0.9983,0.609939759036,1.0,0.770408366796854
57,fastWalshTransform,0.216663703861,0.216911645693,0.0,0.103863214323,0.0519316071614,0.0,0.240183683121,0.000202857840474,0.83092,1.0,0.9986,0.762048192771,1.0,0.79502770539118
58,fastWalshTransform,0.219212898578,0.219507661525,0.0,0.104086413409,0.0520432067044,0.0,0.240699831008,0.000203293776189,0.836925,1.0,0.9986,0.905120481928,1.0,0.873648888075049
59,fastWalshTransform,0.220771926263,0.220570825007,0.0,0.104133309209,0.0520666546046,0.0,0.240808277546,0.000203385369549,0.83973,1.0,0.9986,1.0,1.0,1.0
60,gaussian,0.00439981962923,0.0178578624188,0.0,0.00607444621781,0.00101207404191,0.0,0.017712546589,9.49278852432e-05,0.11498,0.4998,0.8205,0.457078313253,1.0,0.5858968360373084
61,gaussian,0.0048351789163,0.0189558465516,0.0,0.006447889564,0.00107429408688,0.0,0.0188014742756,0.000100763838981,0.117827,0.4998,0.8527,0.609939759036,1.0,0.6627613658924821
62,gaussian,0.00466825131971,0.0186000181852,0.0,0.00632725070149,0.00105419423632,0.0,0.0184497020488,9.88785655447e-05,0.126965,0.4998,0.7753,0.762048192771,1.0,0.7057317503855545
63,gaussian,0.00469075548899,0.018664131293,0.0,0.00634858516094,0.00105774880769,0.0,0.018511911441,9.92119679727e-05,0.11678,0.4998,0.8459,0.905120481928,1.0,0.8356291353400885
64,gaussian,0.00462388029255,0.0186013847844,0.0,0.00632734695923,0.00105421027399,0.0,0.0184499827279,9.88800698043e-05,0.111953,0.4998,0.8785,1.0,1.0,1.0
65,histogram,0.0102365515409,0.0098073849569,0.121358978236,0.00979800464311,0.0,0.0,0.0832612964632,0.00156989102678,0.402363,0.6609,0.8876,0.457078313253,1.0,0.5264619004878837
66,histogram,0.0111137634613,0.0100420170822,0.12203763795,0.00985279672462,0.0,0.0,0.0837269075655,0.0015786701201,0.402598,0.6609,0.8958,0.609939759036,1.0,0.6097673348214382
67,histogram,0.0108912494034,0.0102028398888,0.124625904943,0.0100617623272,0.0,0.0,0.0855026514668,0.00161215175605,0.402281,0.6609,0.9136,0.762048192771,1.0,0.6820315859823974
