,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
509,sortingNetworks,1800,4500,589.112,0.4,39885.09828939501,45545.41328203125,9467.54018977523,4749.66258953011,36883.07592942373,564.2988195684645,18063.438903808594,2412.9103599712844,17.244247460893604,551.9955024719238,39295.98628939501,18615.434406280518,1015.622656,137.99887561798096,73.74617459723713,0.12427848568605189
518,sortingNetworks,2000,5000,589.112,0.4,39886.602627867054,46214.33709375,9331.64798039986,4747.303767881329,36884.48797424776,564.2750148599353,18063.438903808594,2413.0026536192977,17.243520019562204,551.9955024719238,39297.49062786705,18615.434406280518,1015.661568,137.99887561798096,73.74334923568331,0.136921459092804
513,sortingNetworks,1900,4500,594.0626666666667,0.4222222222222222,39888.821732571334,45928.13324039062,9993.295535240279,4791.414187071221,36881.92399811992,564.2883291104064,18063.438903808594,2412.835067784747,17.243926885963333,551.9955024719238,39294.75906590467,18615.434406280518,1015.5909119999999,137.99887561798096,73.74847965780707,0.13149481770158533
500,sortingNetworks,1700,4000,594.6815,0.425,39896.487204010526,45087.25711765625,10236.275087229325,4797.5376817943825,36888.53831334825,564.1921847499154,18063.438903808594,2413.2673906622836,17.24098883773998,551.9955024719238,39301.80570401053,18615.434406280518,1015.773184,137.99887561798096,73.73524611010573,0.11512720545630638
517,sortingNetworks,2000,4500,599.0133333333333,0.4444444444444444,39895.83096767342,45798.599437499994,10516.688894106386,4831.942343557897,36883.856269984375,564.2802597926931,18063.438903808594,2412.9613643557127,17.24368029797367,551.9955024719238,39296.817634340085,18615.434406280518,1015.6441599999999,137.99887561798096,73.74461318645865,0.12888534894788448
508,sortingNetworks,1800,4000,600.251,0.45,39900.11689913869,45122.73054433594,10833.14049183405,4842.609917244602,36886.71751870674,564.2912879180594,18063.438903808594,2413.1483804319505,17.2440173033266,551.9955024719238,39299.86589913869,18615.434406280518,1015.723008,137.99887561798096,73.73888857924317,0.11574241146744656
512,sortingNetworks,1900,4000,605.8205,0.475,39908.378373246545,45437.34980791016,11436.70215916383,4889.910901093429,36889.24433576025,564.2709803626227,18063.438903808594,2413.31353748629,17.243396730503953,551.9955024719238,39302.557873246544,18615.434406280518,1015.79264,137.99887561798096,73.7338338209319,0.12168340490890782
516,sortingNetworks,2000,4000,611.39,0.5,39908.920215721584,45446.85607109375,12039.867132327263,4937.732359606127,36884.52513332207,564.2894050368719,18063.438903808594,2413.005082399509,17.243959764894814,551.9955024719238,39297.530215721585,18615.434406280518,1015.662592,137.99887561798096,73.74327488698698,0.1218552026285168
527,srad,1600,5500,564.8087272727273,0.2909090909090909,6108.599840775903,9964.872641718752,5543.791113503176,3854.1822483490732,826.240189016626,12.441368067166131,398.425968170166,2937.340648995893,21.375132977610626,684.5234386920929,3763.580838012519,1082.949406862259,1249.534228,171.13085967302322,600.8145026294435,0.386986662006923
523,srad,1700,5500,568.8592727272727,0.3090909090909091,6423.277514057255,10110.23615341797,5854.418241329982,3879.567192405019,826.5000082822693,12.441391779239428,398.425968170166,2938.295422288181,21.37517371659666,684.5234386920929,3764.79543057045,1082.949406862259,1249.940939,171.13085967302322,600.6190070987711,0.36467581799404997
526,srad,1600,5000,571.2896,0.32,6677.338030071141,10151.012090625,6106.0484300711405,3895.373449903242,826.7844161219482,12.441266180379756,398.425968170166,2939.3405526743754,21.374957929047184,684.5234386920929,3766.1249687963236,1082.949406862259,1250.3861399999998,171.13085967302322,600.4051562138122,0.34219977570137877
531,srad,1800,5500,572.9098181818182,0.32727272727272727,6738.636276917173,10250.352063984375,6165.726458735355,3905.2495362118207,826.7590079287781,12.441396966267511,398.425968170166,2939.2471836773384,21.375182628270554,684.5234386920929,3766.0061916061168,1082.949406862259,1250.346367,171.13085967302322,600.424254853124,0.34259465091018315
522,srad,1700,5000,575.7452,0.34,7026.596578434289,10250.797911296386,6450.851378434289,3923.4091528986883,826.8885077520325,12.441430311551317,398.425968170166,2939.7230643719167,21.375239917780167,684.5234386920929,3766.6115721239494,1082.949406862259,1250.549081,171.13085967302322,600.3269260843076,0.31453174287135494
535,srad,1900,5500,576.9603636363636,0.34545454545454546,7053.679918103021,10436.083632392578,6476.719554466657,3930.891828106954,826.9614538550048,12.441197639298755,398.425968170166,2939.9911237505085,21.37484017071764,684.5234386920929,3766.9525776055134,1082.949406862259,1250.6632679999998,171.13085967302322,600.272115543003,0.3241066125410214
525,srad,1600,4500,579.2106666666666,0.35555555555555557,7385.440512321336,10247.2916546875,6806.22984565467,3945.534112125469,827.060627770282,12.441114650027686,398.425968170166,2940.3555640292684,21.374697589395776,684.5234386920929,3767.4161917995507,1082.949406862259,1250.818511,171.13085967302322,600.1976138921129,0.2792787829999007
