,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
3,BlackScholes,802,877,157.67408209806155,0.9144811858608894,2980.4865909840914,3765.5529343200005,163.71851446295622,2.5227469008693313,2822.8125088860297,847.3963416492165,28.0,135.11376,0.0,2215.865664,0.0,0.0,2234.073689523929,53.0517747452232,1098.3700892857144,2262.073689523929,1098.3700892857144,137.2962611607143,207.23277925209095,0.20848633840216607
4,BlackScholes,945,877,162.03256556442417,1.0775370581527937,3477.894489697223,3782.4784572240005,168.394902497239,2.9613108026376125,3315.861924132799,871.8491495536397,28.0,135.16992000000002,0.0,2216.786688,0.0,0.0,2234.9033539406005,53.034399375592514,1098.3229375,2262.9033539406005,1098.3229375,137.2903671875,207.14667878770658,0.08052497085477515
0,BlackScholes,1087,877,166.36057012542759,1.2394526795895098,4004.1221427985624,4049.615912691543,173.08517736672826,3.395683666929641,3837.7615726731347,896.8806406624632,28.0,136.31888,0.0,2235.629632,0.0,0.0,2253.5495082122857,52.983494980432184,1098.1846428571428,2281.5495082122857,1098.1846428571428,137.27308035714285,205.40074859769973,0.01123409500402315
1,BlackScholes,1237,877,170.93240592930442,1.4104903078677309,4597.975277706781,4502.735174441144,178.40877953392604,3.8446164997333563,4427.042871777477,929.4099340048558,28.0,138.14960000000002,0.0,2265.65344,0.0,0.0,2281.868993188036,52.659104524297106,1097.2979017857142,2309.868993188036,1097.2979017857142,137.16223772321428,202.67883511787218,0.0211516110932411
2,BlackScholes,1380,877,175.29088939566702,1.573546180159635,5147.307180620524,5015.130083314285,182.8397935347255,4.286528471695147,4972.016291224857,950.2584032048039,28.0,139.48767999999998,0.0,2287.597952,0.0,0.0,2304.7113795728,52.8017509364985,1097.689,2332.7113795728,1097.689,137.211125,200.7345738347645,0.02635566677442775
8,SobolQRNG,802,877,157.67408209806155,0.9144811858608894,519840.57370040286,630304.0439864319,163.18256929136135,2.5266484612631026,519682.8996183048,344118.58620877634,53872.76149455999,31325.4089,0.0,150349.77088,7.33006598555099,61830.426,237324.35434007598,30.768249995850713,259535.727,291197.115834636,321366.153,32441.965875,1.0252759222561976,0.17525426235153096
9,SobolQRNG,945,877,162.03256556442417,1.0775370581527937,612415.7076354212,641685.20903424,168.1918557732056,2.963803272496896,612253.6750698568,355933.4708782278,53851.999129280004,31351.3082,0.0,150474.07744,7.295448006450607,61755.526000000005,237322.27360834397,30.634483684142097,259319.05099999998,291174.27273762395,321074.577,32414.881374999997,1.0244289423303874,0.04561348927283283
5,SobolQRNG,1087,877,166.36057012542759,1.2394526795895098,705702.7140748507,714085.6925808641,173.07997088199758,3.395776064405425,705536.3535047253,367350.53366400895,53559.01471136,31440.1058,0.0,150900.27136,7.214116539284321,61245.898,237946.05288850397,30.538822114414835,259266.33899999998,291505.067599864,320512.23699999996,32408.292374999997,1.0215356050105913,0.011739457313190883
6,SobolQRNG,1237,877,170.93240592930442,1.4104903078677309,804323.4740028065,795803.6034756608,177.887966066177,3.857204848779226,804152.5415968772,377276.0276110061,53430.59015936,31571.16448,0.0,151529.302016,7.172236775062983,60845.33,239089.6502142848,30.580828147502448,259431.003,292520.2403736448,320276.333,32428.875375,1.0172949914579774,0.010705996416622485
7,SobolQRNG,1380,877,175.29088939566702,1.573546180159635,892170.7612994951,874931.1502586879,181.52376849094082,4.327350893257296,891995.4704100995,380207.0695792145,53177.105580384,31607.587940000005,0.0,151704.120448,7.219605300567359,60486.734,240237.4499551544,31.078098767241634,260376.103,293414.5555355384,320862.837,32547.012875,1.0161226968969401,0.019703963032645523
