,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,g_load,g_store,sync,compute,shared,exec_rounds,abe
35,SobolQRNG,1900,5500,,0.34545454545454546,702079.7808360512,2639682.62088832,3.9228372388220185,576.7915888382731,581.4852635945236,32711.754343935743,237.10707836248403,9031.801075000001,113610.7205856,1.1625223334490524,0.7340287141793645
25,SobolQRNG,1600,4500,,0.35555555555555557,708954.7634918937,2697164.5245439997,4.142402614813336,579.0329458073743,583.9603337176948,34511.0724431658,252.30134919965676,9031.905987500002,114469.1531424,1.1538042902763357,0.7371481209097712
30,SobolQRNG,1800,5000,,0.36,703505.5032884815,2722443.1202304005,4.136061833756694,580.0623578801899,584.9615231222747,34458.59447092327,249.86181157186874,9032.011587500001,113551.19596799999,1.1631317387200415,0.7415903759161206
39,SobolQRNG,2000,5500,,0.36363636363636365,706822.2206263798,2764656.1832959997,4.120627740131667,579.7812336784231,717.5132158923241,34331.90280219914,250.39043910442953,9023.1447625,114206.79513599999,1.1564548312797165,0.744336303046655
21,SobolQRNG,1700,4500,,0.37777777777777777,713277.4668713558,2829578.49465984,4.40163084836547,584.0224650205986,589.1547665897928,36637.80935458268,268.9668293072497,9032.0181875,114837.42473279999,1.1501041607934681,0.7479209471596218
34,SobolQRNG,1900,5000,,0.38,708671.6213800058,2859146.98659072,4.36582887629641,584.5175636463441,589.7172658380132,36345.06991350788,265.05009975931324,9032.010075,114105.14176319998,1.1574850875177254,0.7521387935969552
24,SobolQRNG,1600,4000,,0.4,713116.4125773498,2977456.75429888,4.741426258158354,588.9430315360519,594.5971823489057,39426.04374564438,288.4346904542163,9032.00815,114332.11634879999,1.155187223133968,0.7604947875236994
29,SobolQRNG,1800,4500,,0.4,714421.1950660322,2955013.0815744,4.6605069808701245,588.9695088218303,594.4572557918049,38763.23811521279,284.3565457713683,9032.013512500002,114667.13462400001,1.1518121598929054,0.7582341683965081
38,SobolQRNG,2000,5000,,0.4,715306.198638896,2993581.882368,4.595537904408623,588.966350342578,594.3844895318758,38231.07247180846,280.9925107714197,9032.013100000002,114908.546592,1.1493923116872415,0.7610534046681662
33,SobolQRNG,1900,4500,,0.4222222222222222,716738.1693157349,3103824.8479347196,4.919217051086126,593.9001441605009,599.6015167227097,40889.115665822785,300.22115465482415,9031.915200000001,114697.0744416,1.15151149794364,0.7690790542537697
20,SobolQRNG,1700,4000,,0.425,715514.7228937977,3151785.3014681595,5.038028418661026,594.538848783237,600.6550152834915,41861.06237322042,306.44980709521553,9032.004987500002,114321.8208384,1.155291256134689,0.772981134672943
37,SobolQRNG,2000,4500,,0.4444444444444444,718815.7405355335,3270817.6693247994,5.178271613015767,598.8653199637224,605.0714784919218,43014.12176094134,315.99586422822506,9032.009250000001,114684.4121472,1.1516386362122064,0.7802336255924899
28,SobolQRNG,1800,4000,,0.45,721093.0405072223,3340607.7912883195,5.334342378790162,600.1049700821593,606.3941597467528,44293.76740686093,326.00325618581616,9032.013100000002,114851.98045439999,1.1499584027846879,0.7841431602992431
32,SobolQRNG,1900,4000,,0.475,723570.0934884412,3529603.4070528005,5.630718213223178,605.6765818858194,612.1885074994119,46726.92606606525,344.12607340443367,9032.0208,114855.293952,1.1499252272620224,0.7949996047593861
