,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,g_load,g_store,sync,compute,shared,exec_rounds,abe
502,sortingNetworks,1700,5000,,0.34,44271.15612626696,45275.03443203124,634.3962426758096,634.3558789395651,244.1218977628877,92.98619181704102,36855.74479276143,73.74483624109318,0.022172888841671682
515,sortingNetworks,1900,5500,,0.34545454545454546,44274.64777687239,46087.054763750006,635.8672292681309,635.8227402781952,245.16749226231113,92.98591487001954,36855.33604294395,73.745654119631,0.03932572815009152
505,sortingNetworks,1600,4500,,0.35555555555555557,44305.06702835907,45031.9671265625,641.4159718920718,641.3690865531322,258.9300429588859,92.98592116427002,36860.12956353076,73.73606377593454,0.01614186864545516
510,sortingNetworks,1800,5000,,0.36,44300.57866640173,45489.32064140625,642.30439759005,642.2595131434033,258.47750812561924,92.98600298952637,36855.11308849805,73.7461002428436,0.026132330802990295
519,sortingNetworks,2000,5500,,0.36363636363636365,44295.76818567768,46499.8046515625,644.7419780703609,642.9716522152635,258.06787213532033,92.87112662386475,36854.89013405215,73.74654637145386,0.04739883279941389
501,sortingNetworks,1700,4500,,0.37777777777777777,44333.775617487,45351.06183070313,650.2493978719641,650.204654462703,275.07963846995443,92.98623797487794,36855.70763368711,73.74491059293788,0.022431364826995485
514,sortingNetworks,1900,5000,,0.38,44338.20616242266,45471.169544062504,650.2113302641235,650.1631859258407,272.8854420790042,92.98590857576905,36861.504449280466,73.73331351750532,0.02491608183822888
504,sortingNetworks,1600,4000,,0.4,44375.4616556817,45159.413814375,660.3086610610046,660.3147766053848,296.337701801856,92.98284117769776,36856.11638350459,73.7440927308921,0.01735966197248909
509,sortingNetworks,1800,4500,,0.4,44366.891911809624,45545.41328203125,659.0874554783935,659.0406136103516,291.25572158054405,92.98622328829346,36855.07592942373,73.74617459723713,0.02587574215045234
518,sortingNetworks,2000,5000,,0.4,44362.5154997626,46214.33709375,658.118908252948,658.0657399289001,287.2081166757888,92.98585192751466,36856.48797424776,73.74334923568331,0.040070283605514234
513,sortingNetworks,1900,4500,,0.4222222222222222,44399.39292865912,45928.13324039062,667.9289887806758,667.8757902818445,307.4268320504225,92.98605963778077,36853.92399811992,73.74847965780707,0.03328548764936685
500,sortingNetworks,1700,4000,,0.425,44419.267795324835,45087.25711765625,670.3264913411971,670.304422006115,314.89718898171606,92.98455950808106,36860.53831334825,73.73524611010573,0.014815479251449697
517,sortingNetworks,2000,4500,,0.4444444444444444,44435.500572181016,45798.599437499994,676.7688583331525,676.712227609366,323.62443011982225,92.985933752771,36855.856269984375,73.74461318645865,0.029762894107256684
508,sortingNetworks,1800,4000,,0.45,44455.76730343767,45122.73054433594,680.3474065335694,680.2906161048021,333.4038195343681,92.98610579561769,36858.71751870674,73.73888857924317,0.014781092209012742
512,sortingNetworks,1900,4000,,0.475,44497.26756361439,45437.34980791016,690.3715197214127,690.3084373383313,351.95076607152,92.98578898500978,36861.24433576025,73.7338338209319,0.020689636351372633
516,sortingNetworks,2000,4000,,0.5,44530.31594421951,45446.85607109375,700.3866405259514,700.3229067831135,370.42630114248004,92.98607642244873,36856.52513332207,73.74327488698698,0.020167294420552963
527,srad,1600,5500,,0.2909090909090909,6640.858802451058,9964.872641718752,601.2382642389512,627.5954333759202,202.66904810968225,70.76964074208337,798.240189016626,600.8145026294435,0.33357313824076773
523,srad,1700,5500,,0.3090909090909091,6669.595382542091,10110.23615341797,607.5659470658503,635.5696423514934,215.40709612186873,70.76965752675133,798.5000082822693,600.6190070987711,0.34031260186862217
526,srad,1600,5000,,0.32,6691.5981236292,10151.012090625,611.831793830315,641.1629485204955,225.7001692440576,70.76956862046319,798.7844161219482,600.4051562138122,0.3407949804523189
531,srad,1800,5500,,0.32727272727272727,6698.334090987577,10250.352063984375,613.8933840798138,643.5442491973635,228.15328650245078,70.76966119839746,798.7590079287781,600.424254853124,0.34652643644086767
522,srad,1700,5000,,0.34,6722.233218020531,10250.797911296386,618.8201891265117,649.9850738517307,239.83818878504448,70.76968480183679,798.8885077520325,600.3269260843076,0.3442234179046076
535,srad,1900,5500,,0.34545454545454546,6726.687780551453,10436.083632392578,620.2199934447738,651.5217439512984,240.8905017724149,70.76952010228234,798.9614538550048,600.272115543003,0.3554394524328575
525,srad,1600,4500,,0.35555555555555557,6751.951231644077,10247.2916546875,624.8933358031367,657.9473693428096,254.41143749563736,70.76946135594446,799.060627770282,600.1976138921129,0.3410989499302991
530,srad,1800,5000,,0.36,6753.411315452057,10360.836421831054,625.8095173233811,658.8076818538495,254.00562839387138,70.76969398095208,799.0721024381653,600.1889950600167,0.3481789461300522
539,srad,2000,5500,,0.36363636363636365,6754.396630880955,10586.838251513671,626.7518826105896,659.4936102192928,253.63318934841126,70.7561012847622,799.1606213046936,600.1225152459103,0.36200058313772443
521,srad,1700,4500,,0.37777777777777777,6786.743015676061,10401.157677114257,632.6995387934619,667.8157544030739,270.37245389547144,70.76964598729211,799.2360262650695,600.0658959081982,0.3475011891600316
534,srad,1900,5000,,0.38,6785.47413900205,10611.364960700683,632.7994638738213,667.6334543970893,268.22381761972224,70.76946397854883,799.3851969475525,599.9539195549092,0.36054653061767883
524,srad,1600,4000,,0.4,6834.032221526051,10634.179035703124,641.4012207401151,679.2371529673567,291.601930137408,70.76920827462274,800.149901600061,599.3805425506042,0.3573521567972934
529,srad,1800,4500,,0.4,6824.516423697444,10619.409006958007,640.5048738477986,677.6872204632009,286.49809785378136,70.76967955662805,799.8441836628846,599.6096389006123,0.3573544046353322
538,srad,2000,5000,,0.4,6820.658560980968,10803.453968603517,639.7896633771225,676.4529316143615,282.61446728325126,70.76961844994622,800.1474427426575,599.3823844502415,0.3686594508753551
533,srad,1900,4500,,0.4222222222222222,6858.997485794804,11077.822733769532,648.3112023109417,687.5726987249641,302.4659930732658,70.76887100770074,799.9777815818115,599.5095028696248,0.38083523715486983
520,srad,1700,4000,,0.425,6874.476305993774,11167.360607573242,650.2382491478272,690.441854017552,309.951224003256,70.76910835339623,800.4654549668518,599.1442593393587,0.3844135111628984
537,srad,2000,4500,,0.4444444444444444,6897.193528273311,11331.904766601561,656.1155879213574,697.430299297734,318.65145789933035,70.76972650124627,800.6359357468322,599.0166825268618,0.3913473797801974
528,srad,1800,4000,,0.45,6917.258042553247,11589.058544765625,659.0747042232535,701.6340214811834,328.4527510265761,70.76969502999383,801.1113148448547,598.6612262937974,0.4031216586029301
532,srad,1900,4000,,0.475,6960.736872959071,12144.865851049803,667.9126604793688,712.8398810696956,347.02851637806,70.76947814061242,801.8579878764037,598.1037657465857,0.42685765669800424
536,srad,2000,4000,,0.5,7005.131471964189,12754.159174804687,676.7502763547778,724.0532884024692,365.69804248032,70.7689486367901,802.7325214929382,597.4521640793847,0.4507570921803661
547,stereoDisparity,1600,5500,,0.2909090909090909,93337.39931531034,93676.0922475,1764.1004931692923,574.7409565169809,207.10145737814318,263.1258020401001,74037.7271808,73.5197192235973,0.0036155749462179285
543,stereoDisparity,1700,5500,,0.3090909090909091,93438.99914660721,93867.77692687501,1842.3818558873968,579.3933544604733,220.0502420450888,263.18406162261965,74039.36440319999,73.51809349204052,0.004567891073012519
546,stereoDisparity,1600,5000,,0.32,93510.45991438154,93283.684528125,1906.2480728850783,582.3628644408008,230.48034186670083,263.1014915466309,74038.917888,73.51853686624365,0.0024310294710558037
551,stereoDisparity,1800,5500,,0.32727272727272727,93536.80116878678,94387.94613773438,1921.1434645987943,584.0836328076656,232.9958014881894,263.1975208282471,74039.8109184,73.51765012318513,0.009017517636262337
542,stereoDisparity,1700,5000,,0.34,93621.27473652308,93710.81929699218,1993.4486675822664,587.4685401416384,244.88761386855936,263.15300369262695,74039.5876608,73.51787180694437,0.0009555413253331678
555,stereoDisparity,1900,5500,,0.34545454545454546,93634.54709640407,95987.02267451173,1999.5500059787414,588.7755436048674,245.9382546706195,263.23433170318606,74039.289984,73.51816738736966,0.024508266977764342
545,stereoDisparity,1600,4500,,0.35555555555555557,93729.60467337372,93234.8473875,2082.7991427546294,591.6705640468388,259.71187468242493,263.14653530120853,74039.8853376,73.51757622889582,0.005306570448036614
550,stereoDisparity,1800,5000,,0.36,93726.02341220487,93675.18170390624,2082.114210935661,592.6184514672266,259.29276762553343,263.098476600647,74039.5876608,73.51787180694437,0.0005427446990103566
559,stereoDisparity,2000,5500,,0.36363636363636365,93720.40562963228,94365.12679999997,2081.617511895177,593.4041039964811,258.8805227992225,263.0279495239258,74038.76904959999,73.51868465883311,0.00683219736178734
541,stereoDisparity,1700,4500,,0.37777777777777777,93850.30027310533,93244.94037250002,2182.0945323579735,597.3703469071475,275.9464028968392,263.1252481460572,74040.5551104,73.51691118697647,0.006492147436493464
554,stereoDisparity,1900,5000,,0.38,93831.57982352604,94316.36574814453,2170.13328744082,597.7812462913892,273.69344953219587,263.08958702087403,74038.3969536,73.5190541429064,0.005139997929023456
544,stereoDisparity,1600,4000,,0.4,94004.72407679903,93250.0818396875,2310.6174061238557,603.4102151341857,297.26536786214405,263.1152507781983,74039.8853376,73.51757622889582,0.008092671043537416
549,stereoDisparity,1800,4500,,0.4,93967.54368779536,93711.81327539062,2281.9049453957928,603.0983700432536,292.1743672255147,263.07427940368655,74039.5132416,73.51794570182787,0.0027289026160791773
558,stereoDisparity,2000,5000,,0.4,93943.73880562502,93917.20530390624,2256.872140144385,602.9041648725158,288.1027809388032,263.16055889129643,74039.5132416,73.51794570182787,0.0002825201371028422
553,stereoDisparity,1900,4500,,0.4222222222222222,94090.7254972696,95078.36677582031,2380.255050452526,608.8863514027574,308.4087959871147,263.10693397521976,74040.1085952,73.51735454691915,0.010387655068575316
540,stereoDisparity,1700,4000,,0.425,94144.24029588829,93274.62647507811,2423.4211946377854,609.8886560110178,315.84606599290805,263.1340496063233,74040.2574336,73.51720675967742,0.009323155221023878
557,stereoDisparity,2000,4500,,0.4444444444444444,94213.18987437122,93952.75968749999,2478.401632670808,614.5533493025264,324.6388488248889,263.1535512924195,74039.66208,73.51779791220942,0.0027719269528373907
548,stereoDisparity,1800,4000,,0.45,94282.29472864377,94190.38379296876,2536.794362045502,616.2597537046499,334.4259293456401,263.126947593689,74040.40627200001,73.51705897302986,0.0009757995665144894
552,stereoDisparity,1900,4000,,0.475,94421.6743912952,94416.8491859961,2649.253463641636,622.7218947559095,353.004066225624,263.16077709198,74040.1830144,73.517280653224,5.110534126786126e-05
556,stereoDisparity,2000,4000,,0.5,94561.79005256716,94394.70270234374,2761.6544404261685,629.1772779496956,371.58550427328,263.19423313140874,74040.62952959999,73.5168372941726,0.0017700924462922061
567,transpose,1600,5500,,0.2909090909090909,2093.544403753982,2644.8167667578123,574.7227190880117,574.7223456414362,192.2345501381522,4.6062155127525335,479.3012352,1265.751201397518,0.20843499252298517
563,transpose,1700,5500,,0.3090909090909091,2119.461226015073,2826.195982250976,579.3928622437053,579.3944376722046,205.23837510055142,4.606065237522126,481.58323199999995,1259.7534008113355,0.2500657281640501
566,transpose,1600,5000,,0.32,2138.5328241716047,2968.5948017578125,582.3225848760455,582.322148236445,215.74794869514247,4.606213939189911,483.301728,1255.2740433936835,0.27961444151781784
571,transpose,1800,5500,,0.32727272727272727,2145.826013311812,3013.9141718847654,584.0630235202243,584.0626388466156,218.43042624144718,4.606218135356904,484.0217856,1253.4066282443678,0.28802683456313904
562,transpose,1700,5000,,0.34,2166.476213899421,3168.7574501953122,587.4677482939693,587.4673514385493,230.21272221959424,4.606208956241608,485.33437439999994,1250.016784893352,0.3163010271531239
575,transpose,1900,5500,,0.34545454545454546,2170.19525532877,3192.598110351563,588.7335376604248,588.7327854492054,231.2485629064082,4.60619387626648,485.43183360000006,1249.765821467779,0.320241640094878
565,transpose,1600,4500,,0.35555555555555557,2190.7553162773456,3220.65470890625,591.6428434458618,591.6437049600129,244.63907136640952,4.606116509437562,486.2949696,1247.5475836913001,0.31977951246399317
570,transpose,1800,5000,,0.36,2194.9688394918803,3377.157290441893,592.6128823395505,592.6124167660006,244.89929363549183,4.606215643882752,487.5754175999999,1244.2713319550965,0.3500543058198294
579,transpose,2000,5500,,0.36363636363636365,2195.2464317324034,3388.304088476563,593.4822126325623,593.4029517483444,244.34586648779108,4.600967156887055,487.24830719999994,1245.1066639348896,0.35211056197750473
561,transpose,1700,4500,,0.37777777777777777,2220.7886648144195,3434.115891274415,597.3705106639944,597.3699375150301,260.7740804647254,4.606210792064667,487.8496512,1243.57189308925,0.35331574847048175
574,transpose,1900,5000,,0.38,2221.4595811773693,3579.5959744213856,597.7580945287149,597.7575718544541,259.1686002292147,4.6062110543251045,488.8066175999999,1241.1372768733038,0.37941052648086876
564,transpose,1600,4000,,0.4,2258.0596939596353,3703.684367578125,603.3421525629664,603.3419196113867,282.331947758784,4.606149685382843,490.2550272,1237.4704605287407,0.39032069964530963
569,transpose,1800,4500,,0.4,2251.823060056016,3658.271219121094,603.098207768369,603.0975808982671,277.2516713570987,4.606209611892701,489.8268288,1238.55223645462,0.3844570494702084
578,transpose,2000,5000,,0.4,2248.787645780983,3789.9558638183594,602.9033494612137,602.9026852955562,273.7116605541888,4.606206858158112,490.3970688,1237.11203203202,0.4066454263360888
573,transpose,1900,4500,,0.4222222222222222,2281.1906842152434,3877.0720151611326,608.8259399458542,608.826864443408,293.3562147433244,4.606114935874939,490.98182399999996,1235.638642064506,0.4116202445312494
560,transpose,1700,4000,,0.425,2291.789656786466,3952.686184863281,609.800878498836,609.8004267310884,300.8765796841201,4.606178140640259,491.699808,1233.8343526172666,0.4201943818452321
577,transpose,2000,4500,,0.4444444444444444,2311.9388510988892,4107.473101757813,614.5533418927143,614.5528676647413,309.91055005733926,4.606221413612366,492.7246848,1231.2679534859672,0.4371384075261543
568,transpose,1800,4000,,0.45,2325.781203754526,4209.650900529785,616.2595755984665,616.2589013393435,319.57306532236805,4.606206595897675,493.2145727999999,1230.0449900366657,0.447512095727029
572,transpose,1900,4000,,0.475,2359.551986470992,4461.581410063475,622.7182206797831,622.7176754769662,338.278771463424,4.6062199711799625,494.58314879999995,1226.6412953164374,0.4711399905986648
576,transpose,2000,4000,,0.5,2374.1236798546834,4643.085933691406,629.1773853788221,629.1765005020695,350.94485854296005,4.606205546855927,487.56349439999997,1244.3017601887839,0.4886754814018321
587,vectorAdd,1600,5500,,0.2909090909090909,1478.9470686976588,2356.5192634375,587.9410276572145,574.7223456414362,179.4262874166839,2.474950695037842,0.0,1354.4722716775086,0.37240187608723796
583,vectorAdd,1700,5500,,0.3090909090909091,1500.9270165120938,2519.6503378662105,593.4372916595895,579.3924922440258,190.99187403429025,2.4749546289443973,0.0,1352.0249015523862,0.4043113864032547
586,vectorAdd,1600,5000,,0.32,1517.5873906056672,2640.731650703126,597.0325679424374,582.32244459023,200.69240549842948,2.47494558095932,0.0,1347.7476967613745,0.42531555972315793
591,vectorAdd,1800,5500,,0.32727272727272727,1521.9733440995224,2667.5559777172853,598.9335107538321,584.0651135210753,202.0180287456857,2.474778389930725,0.0,1353.3961536917463,0.42945026953026694
582,vectorAdd,1700,5000,,0.34,1542.3396606318734,2803.684941674804,603.0971556076273,587.4673383963524,213.84710340196605,2.4749601364135745,0.0,1343.9634189956894,0.44988838164157485
595,vectorAdd,1900,5500,,0.34545454545454546,1545.2565280436447,2825.5561562744138,604.4298300050281,588.7340746868426,214.4000331943902,2.4748701810836793,0.0,1346.2128478860004,0.45311420386664164
585,vectorAdd,1600,4500,,0.35555555555555557,1565.1931378730594,2907.8860077148433,608.2182709879512,591.6426083078251,227.17568760399644,2.4749420404434206,0.0,1341.7307245362292,0.4617419205152875
590,vectorAdd,1800,5000,,0.36,1566.8485971623247,2975.6177343457025,609.1618381849393,592.6124167660006,226.87700137772543,2.4749544978141786,0.0,1341.3416494769065,0.47343753901007946
599,vectorAdd,2000,5500,,0.36363636363636365,1567.6226384451015,2989.9522329345696,609.9718190542931,593.4029517483444,226.33193386288661,2.4719179153442385,0.0,1342.4294728817613,0.4757031161977742
581,vectorAdd,1700,4500,,0.37777777777777777,1593.352039083437,3089.7411463037115,614.9817995545734,597.3699375150301,242.31391429630108,2.4749699711799624,0.0,1336.6200611790841,0.4843088907335878
594,vectorAdd,1900,5000,,0.38,1591.8577266066895,3158.3429331408693,615.2261952553201,597.760443439337,240.24848105114114,2.474784290790558,0.0,1337.134722036101,0.4959832544138458
584,vectorAdd,1600,4000,,0.4,1626.1840536832256,3335.6362306640626,622.3144936462573,603.3412004016557,261.567223657344,2.4749348282814028,0.0,1333.9584092220296,0.5124815953448608
589,vectorAdd,1800,4500,,0.4,1621.2959912076117,3296.426904821778,621.7454659437001,603.0975808982671,257.3508648727894,2.474968135356903,0.0,1332.6247257521106,0.5081656478303537
598,vectorAdd,2000,5000,,0.4,1614.2900889408575,3314.364063793945,621.2906529369343,602.9027510545322,251.96405220618243,2.4749672174453736,0.0,1341.9768964392563,0.5129412285827818
593,vectorAdd,1900,4500,,0.4222222222222222,1648.837713329098,3477.589181975097,628.509497142575,608.8252242815042,272.1498248648438,2.4749461054801944,0.0,1330.2117524338232,0.5258675976232935
580,vectorAdd,1700,4000,,0.425,1657.9746546263198,3551.0417753125002,629.9589236152747,609.8017411829927,278.8153504378441,2.474853527545929,0.0,1329.7280907331651,0.5331019009258448
597,vectorAdd,2000,4500,,0.4444444444444444,1676.8076443901236,3675.70376694336,635.2730313900531,614.5528676647413,287.2548674681363,2.4749526619911197,0.0,1326.657508109016,0.5438131713795525
588,vectorAdd,1800,4000,,0.45,1689.9461992632919,3781.938413715821,637.6033473647108,616.2588504518626,296.21582420918406,2.474958431720734,0.0,1325.320365297897,0.5531534323418846
592,vectorAdd,1900,4000,,0.475,1722.5181107952508,3987.1424888305655,645.2479455451235,622.7195528009518,314.07233342496,2.4748683452606204,0.0,1319.516424290893,0.567981802601575
596,vectorAdd,2000,4000,,0.5,1755.884125621178,4219.936098608398,652.8924272497463,629.1765853145379,332.52775793424007,2.474962890148163,0.0,1312.0103884572554,0.5839074136216865
