,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,c1,c2,c3,depart_delay,mem_l,N,compute_cycles,compute_cycles_per_period,mem_cycles,MWP_without_BW,MWP_peak_BW,MWP,CWP_without_OCC,CWP,shm_insts,exec_rounds,abe
26,backpropBackward,1600,5000,571.2896,0.32,2071.3912049760643,12207.488855624999,13813.43790714428,2380.782637851218,2071.3912049760643,2.4752337427374913,401.7878342306546,61.957888,26.947389987622074,0.8043402582524536,13460.887168347166,405.8079720849881,14.349565508237664,405.8079720849881,500.5247099823117,61.957888,0.0,151.10724423475693,0.8303179933667028
31,backpropBackward,1800,5500,572.9098181818182,0.32727272727272727,2072.197992131636,12188.739354257814,13839.487442934316,2395.794108703448,2072.197992131636,2.4959903432192028,402.63865547388855,61.953407999999996,26.94862785688477,0.8044042264817681,13488.938682755903,403.28547000164417,14.379951981210306,403.28547000164417,501.5426901284617,61.953407999999996,0.0,151.11817116317013,0.829990786421422
22,backpropBackward,1700,5000,575.7452,0.34,2073.725636988748,12212.858363124999,13876.986330026413,2465.8273034795843,2073.725636988748,2.593619016569838,404.091541606237,61.955583999999995,26.948888019238286,0.8044176711985132,13537.516757983398,389.50549312044274,14.431840771651322,389.50549312044274,503.34045828975314,61.955583999999995,0.0,151.11286360057093,0.8302014503623434
35,backpropBackward,1900,5500,576.9603636363636,0.34545454545454546,2074.2213443642554,12264.384462688477,13898.066808847176,2472.377951148402,2074.2213443642554,2.6024093115148372,404.73697037036203,61.950143999999995,26.94883766523438,0.8044150689804568,13559.157867907436,388.80986993430383,14.454891798941501,388.80986993430383,504.1444411941954,61.950143999999995,0.0,151.12613320617487,0.8308744029776146
25,backpropBackward,1600,4500,579.2106666666666,0.35555555555555557,2075.437231539435,12212.8209546875,13924.74825151483,2554.3525330930297,2075.437231539435,2.7153534784629367,405.8739245374809,61.95808,26.946659854565436,0.8043025298540636,13598.05071150716,373.6842438348316,14.495497304910032,373.6842438348316,505.6284320541981,61.95808,0.0,151.10677597313722,0.8300607829067661
30,backpropBackward,1800,5000,580.2008,0.36,2076.1251328316234,12164.944675078126,13942.574278364138,2552.3668117283914,2076.1251328316234,2.7120805744163943,406.40317896425904,61.959616000000004,26.94855232587891,0.8044003232124631,13615.083208798218,374.6230687225359,14.514399248723537,374.6230687225359,506.2250319110294,61.959616000000004,0.0,151.10302998465505,0.8293354233591457
39,backpropBackward,2000,5500,581.0109090909091,0.36363636363636365,2072.7022963193713,12485.504684296875,13982.535285437001,2553.7976311966713,2072.7022963193713,2.7091495795344516,406.87306374305945,61.970048,26.88119964948731,0.8009260482133772,13655.737733681417,375.46197782569254,14.531180847966409,375.46197782569254,509.0032852604428,61.970048,0.0,151.07759339295194,0.8339913084229404
21,backpropBackward,1700,4500,584.1613333333333,0.37777777777777777,2078.2231620753955,12182.604477148438,13997.825241954726,2652.9747047356495,2078.2231620753955,2.848834308950432,408.4409387614171,61.96191999999999,26.948522952709965,0.8043988052787212,13683.3619602712,358.42812749602746,14.587176384336326,358.42812749602746,508.7592558331733,61.96191999999999,0.0,151.09741135016014,0.8294106021439316
34,backpropBackward,1900,5000,584.6564,0.38,2078.162184096166,12326.356400408205,14008.052920596525,2639.37298296799,2078.162184096166,2.830099447728793,408.66191489895436,61.956416000000004,26.946366122875983,0.8042873521844324,13691.566266004944,360.99607314763534,14.59506838924837,360.99607314763534,509.1043656710935,61.956416000000004,0.0,151.11083433692667,0.8314049897155867
24,backpropBackward,1600,4000,589.112,0.4,2080.9040857087894,12106.530869999999,14067.934172001089,2783.529730370736,2080.9040857087894,3.0239010990878348,410.98255949264524,61.966848,26.94862785688477,0.8044042264817681,13768.47073501587,339.77844018825454,14.677948553308758,339.77844018825454,511.9154650891932,61.966848,0.0,151.08539511781711,0.8281172279612096
29,backpropBackward,1800,4500,589.112,0.4,2080.821134434365,12164.519858203123,14071.381005147512,2752.4348798744154,2080.821134434365,2.982013946803569,410.9736926950879,61.963519999999995,26.9488796269043,0.8044172374950098,13768.079620910645,344.5437379121013,14.677631881967425,344.5437379121013,511.89617867324404,61.963519999999995,0.0,151.0935097664838,0.8289434224540176
38,backpropBackward,2000,5000,589.112,0.4,2076.8819010433194,12307.557727089847,14123.629209873234,2736.384236976593,2076.8819010433194,2.9550373189490338,411.67234581995274,61.958592,26.876168445263676,0.8006670307329804,13818.697268432617,348.28015807120585,14.702583779284026,348.28015807120585,515.1617301802502,61.958592,0.0,151.10552728967298,0.8312515003304068
33,backpropBackward,1900,4500,594.0626666666667,0.4222222222222222,2083.1548074886073,12328.645110386717,14148.889646106982,2853.153017763722,2083.1548074886073,3.115894015259942,413.57829475516496,61.956543999999994,26.947541049633795,0.8043480643146318,13855.839989679973,331.82955897222837,14.770653384113034,331.82955897222837,515.1782682196997,61.956543999999994,0.0,151.11052214735727,0.8310313267324422
20,backpropBackward,1700,4000,594.6815,0.425,2083.853084277854,12285.462334003907,14152.156832551022,2898.9449153514747,2083.853084277854,3.17636435588168,413.8361256358931,61.969984,26.948804095898442,0.80441333417237,13864.002750577925,325.7152512034647,14.779861629853325,325.7152512034647,515.4570683449364,61.969984,0.0,151.0777494195531,0.8303805727758302
37,backpropBackward,2000,4500,599.0133333333333,0.4444444444444444,2085.7382422826727,12301.357029199218,14224.649061648575,2954.5370104539056,2085.7382422826727,3.249113948196813,416.1144443739764,61.95936,26.947079471264654,0.8043242126589475,13940.981541035972,320.1753239563287,14.861230156213443,320.1753239563287,518.3466592512226,61.95936,0.0,151.1036543031709,0.8304464916080525
28,backpropBackward,1800,4000,600.251,0.45,2086.794056514151,12162.716960624999,14237.878913238303,3015.489081398118,2086.794056514151,3.328952202033594,416.70264794369007,61.97254399999999,26.94889221540528,0.8044178880503389,13960.001278099058,312.9382930829814,14.88223742656036,312.9382930829814,519.0176300574927,61.97254399999999,0.0,151.07150860687136,0.8284269819588963
32,backpropBackward,1900,4000,605.8205,0.475,2089.5644491305775,12325.023708067383,14326.846190507527,3133.2060558502308,2089.5644491305775,3.4823241520606882,419.63710696038066,61.966784,26.948749545727544,0.8044105151159701,14058.363339443207,301.262237974068,14.98703953429931,301.262237974068,522.6703400500459,61.966784,0.0,151.08555116053327,0.8304616284216276
36,backpropBackward,2000,4000,611.39,0.5,2093.312827719668,12609.07965966797,14411.953225129937,3252.367749625841,2093.312827719668,3.6341246432371164,422.43553027725477,62.0016,26.948938373242193,0.8044202734236808,14152.041474113465,290.6033582690824,15.086983224187671,290.6033582690824,526.142819286905,62.0016,0.0,151.00071150237596,0.8339836939554405
47,cfd,1600,5500,564.8087272727273,0.2909090909090909,20382.643234244508,19776.784525940595,132368.21399921697,7659.358559272035,20382.643234244508,1.7209316542126634,306.8549055464224,23.036928,871.4611743674368,2.047786244248618,130585.96183998398,445.76858237698343,10.959103769515085,445.76858237698343,150.84713683288504,23.036928,0.0,11.273824605185453,0.03063484397624026
43,cfd,1700,5500,568.8592727272727,0.3090909090909091,20383.24469919239,20122.99438310231,132669.0023794067,7830.1529079657585,20383.24469919239,1.7704500444535252,307.6167217302111,23.036735999999998,871.4614768976899,2.0477882785636945,130910.07768901887,434.3764494992591,10.986311490364683,434.3764494992591,151.2190069893219,23.036735999999998,0.0,11.273918567035093,0.012932981599826863
46,cfd,1600,5000,571.2896,0.32,20369.279264547178,20369.032332814084,133013.77991597602,7974.455679975912,20369.279264547178,1.8133280509222607,308.4695767158044,23.019776,871.4598129812981,2.0477770898633145,131273.48721980196,425.2809861940265,11.016770596993014,425.2809861940265,151.6363061891635,23.019776,0.0,11.282224714709896,1.2122899559467106e-05
51,cfd,1800,5500,572.9098181818182,0.32727272727272727,20384.420916501767,20519.687454415845,133098.43778333106,8009.706359674263,20384.420916501767,1.8218698347365518,308.67790729639717,23.036864,871.4616281628163,2.047789295722218,131361.63580518053,423.57294331764507,11.024210974871327,423.57294331764507,151.73714270370385,23.036864,0.0,11.273855925627972,0.006592036950590525
42,cfd,1700,5000,575.7452,0.34,20374.541251043167,20700.31761777778,133351.0239709293,8168.063759808953,20374.541251043167,1.868283563397441,309.31854462539286,23.024767999999998,871.4625357535754,2.047795398687167,131634.01159493948,413.90738360790164,11.047090879478317,413.90738360790164,152.04953591735563,23.024767999999998,0.0,11.27977861554504,0.01573774725344453
55,cfd,1900,5500,576.9603636363636,0.34545454545454546,20393.00959124503,20990.15937689769,133470.2289673727,8189.382894855885,20393.00959124503,1.8722927747727618,309.60120448084956,23.045632,871.4626870187019,2.047796415850293,131754.25812486248,413.39849281641534,11.057185874316056,413.39849281641534,152.18749211810487,23.045632,0.0,11.269566645613612,0.02844903532794977
45,cfd,1600,4500,579.2106666666666,0.35555555555555557,20376.12563223263,20781.06954631463,133800.22244305347,8381.688228342493,20376.12563223263,1.9287652705288856,310.4288268468463,23.025344,871.4613256325632,2.0477872614058272,132106.84628089477,402.36729630885014,11.086743815958796,402.36729630885014,152.59232245332635,23.025344,0.0,11.279496441585659,0.01948619214133824
50,cfd,1800,5000,580.2008,0.36,20378.73413155694,21241.252550970297,133883.470936199,8375.829954945915,20378.73413155694,1.9266852608517375,310.6216478637406,23.028095999999998,871.4620819581959,2.0477923472017348,132188.6900878988,403.0518816114558,11.093630280847878,403.0518816114558,152.68610640048468,23.028095999999998,0.0,11.278148471948603,0.04060581725788851
59,cfd,2000,5500,581.0109090909091,0.36363636363636365,20395.417180100394,21589.533401980196,133964.68198397022,8377.1203543233,20395.417180100394,1.9232886681953234,310.60393553643377,23.055552,871.1486606160616,2.0456862001119234,132269.65231023103,403.7406613380121,11.092997697729777,403.7406613380121,152.8336172573487,23.055552,0.0,11.264717744094167,0.055309959675658264
41,cfd,1700,4500,584.1613333333333,0.37777777777777777,20369.454862069742,21153.967816448843,134185.4343912177,8597.694935342253,20369.454862069742,1.9905289813412472,311.3885847712547,23.016576,871.4617794279429,2.0477903128814,132515.1547359736,391.08773056074347,11.121020884687669,391.08773056074347,153.06077634633735,23.016576,0.0,11.283793285077923,0.037085853641560404
54,cfd,1900,5000,584.6564,0.38,20383.377192520435,21815.47109808581,134298.04895599216,8576.68492309563,20383.377192520435,1.9828421267018665,311.6428807686168,23.032320000000002,871.4595104510452,2.047775055562701,132624.01628168314,392.92447514087235,11.130102884593457,392.92447514087235,153.18609090976622,23.032320000000002,0.0,11.276080121945409,0.06564579325958424
44,cfd,1600,4000,589.112,0.4,20353.41626509958,21683.154717007706,134733.4039918612,8895.185085653335,20353.41626509958,2.075787491514366,312.74426338182593,22.996672,871.4596617161716,2.047776072712679,133092.6821551155,376.6573705886279,11.169437977922355,376.6573705886279,153.72385860409779,22.996672,0.0,11.293559594809444,0.06132587574376875
49,cfd,1800,4500,589.112,0.4,20357.535902572712,21765.085945663363,134688.20742637943,8821.389723804625,20357.535902572712,2.0545592405178255,312.62174602899677,23.001472,871.4622332233223,2.047793364362888,133039.81236083605,380.40001459169946,11.165062358178456,380.40001459169946,153.6627400349351,23.001472,0.0,11.291202828857463,0.06467008890314542
58,cfd,2000,5000,589.112,0.4,20365.165260059843,22269.640920572056,134956.65897637344,8789.410137843202,20365.165260059843,2.042937454031375,313.098874399646,23.015296,871.2495544554455,2.0463638847707912,133303.395770077,383.147895426021,11.182102657130214,383.147895426021,154.00254110706,23.015296,0.0,11.284420835356006,0.08551892090693357
53,cfd,1900,4500,594.0626666666667,0.4222222222222222,20359.746034394597,22398.01716136414,135270.22924641127,9058.870906394342,20359.746034394597,2.120423635523202,314.03702769641995,23.002432000000002,871.4604180418041,2.0477811584724313,133642.62011331136,370.2526967198859,11.215608132014998,370.2526967198859,154.35477934110887,23.002432000000002,0.0,11.290731593697817,0.09100230222546195
40,cfd,1700,4000,594.6815,0.425,20347.524901997032,22401.161006292627,135212.64093495498,9148.338939232162,20347.524901997032,2.147052748242469,313.9258280766812,22.98848,871.4625357535754,2.047795398687167,133594.69327337734,365.53110808951266,11.21163671702433,365.53110808951266,154.29941080927213,22.98848,0.0,11.297584081865601,0.09167543163136567
57,cfd,2000,4500,599.0133333333333,0.4444444444444444,20383.51856045983,23050.33118134213,135685.4161101237,9291.87652968308,20383.51856045983,2.182334650582617,315.0574627413712,23.028544,871.4602667766777,2.0477801413191665,134076.92309864316,360.9179080958784,11.252052240763257,360.9179080958784,154.85316830859256,23.028544,0.0,11.277929065523454,0.11569519760483646
48,cfd,1800,4000,600.251,0.45,20341.909071791204,22906.2415879604,135805.50847488164,9412.833021271945,20341.909071791204,2.2209292111373964,315.3687569789682,22.980416,871.4611743674368,2.047786244248618,134209.13832563258,354.9964080321357,11.263169892106006,354.9964080321357,155.00472479230103,22.980416,0.0,11.301548488690791,0.11194907319571008
52,cfd,1900,4000,605.8205,0.475,20352.128654321208,23728.404190486242,136456.77052768157,9691.758579077148,20352.128654321208,2.296452266739146,316.94692229533666,22.990336,871.4610231023102,2.047785227092066,134880.78999614963,345.039745530381,11.319532939119167,345.039745530381,155.77547064123203,22.990336,0.0,11.296672032730871,0.14228835235024911
56,cfd,2000,4000,611.39,0.5,20347.4175599134,24378.67927375138,136969.80390455254,9951.180151150347,20347.4175599134,2.3682290617081194,318.19663977328906,22.983488,871.4613256325632,2.0477872614058272,135412.5356353135,335.90145999621456,11.364165706188896,335.90145999621456,156.3855938896913,22.983488,0.0,11.300037910446216,0.16536013573870897
67,convolutionTexture,1600,5500,564.8087272727273,0.2909090909090909,5289.7922778093425,4031.6241573770494,8779.10211219357,3948.853235267485,5289.7922778093425,2.6036523329535513,450.64186725762954,53.030528000000004,91.25216348122562,7.613902566703982,5400.915625359717,432.70165293768974,16.0943524020582,432.70165293768974,60.18671316182997,53.030528000000004,0.0,2208.5392021742646,0.31207475481813013
63,convolutionTexture,1700,5500,568.8592727272727,0.3090909090909091,5293.219839783152,4120.930650016394,8664.749645314289,3837.283449263655,5293.219839783152,2.741468976034239,453.35333524832265,53.038143999999996,91.25256163818307,7.614165745917695,5433.248309679049,413.42190921319093,16.191190544582952,413.42190921319093,60.540775756212845,53.038143999999996,0.0,2208.2220674991945,0.28447195289784705
66,convolutionTexture,1600,5000,571.2896,0.32,5289.587221616959,4165.816474229509,8572.397914478404,3752.906180573239,5289.587221616959,2.852378842829025,454.9593419031255,52.981056,91.25201052455114,7.613801467542493,5452.723561622755,398.75430909792044,16.248547925111627,398.75430909792044,60.75455806703254,52.981056,0.0,2210.6014647952657,0.2697600228764992
71,convolutionTexture,1800,5500,572.9098181818182,0.32727272727272727,5295.460572669051,4212.299724786885,8564.49596387751,3739.4680923954957,5295.460572669051,2.879285620839883,456.0633927500209,53.033088,91.25241170039033,7.614066636125334,5465.789369277154,395.98658556926,16.287978312500748,395.98658556926,60.897478515121534,53.033088,0.0,2208.4325921206023,0.25714239694492924
62,convolutionTexture,1700,5000,575.7452,0.34,5294.480861786677,4276.18646557377,8472.076641938715,3656.2400944143637,5294.480861786677,3.0058015201686863,457.94768637108666,53.0016,91.25258813725605,7.614183262200438,5488.298636084236,380.8864984084066,16.355274513253097,380.8864984084066,61.144032603536715,53.0016,0.0,2209.7446114834265,0.23813142958354946
75,convolutionTexture,1900,5500,576.9603636363636,0.34545454545454546,5297.573095910831,4328.99647657377,8476.271408534178,3653.6373232049705,5297.573095910831,3.016979664604637,458.7563851781337,53.027136,91.25170763008393,7.613601271519999,5498.357746984001,380.1454071436804,16.384156613504775,380.1454071436804,61.25484771499551,53.027136,0.0,2208.6804763508253,0.2237416049143221
65,convolutionTexture,1600,4500,579.2106666666666,0.35555555555555557,5294.359484521261,4252.053306928962,8369.238094507697,3565.122631648718,5294.359484521261,3.163615107665673,460.2662667550054,52.975168000000004,91.25206016838408,7.613834280171101,5516.306701971115,363.7186028412134,16.438080955535906,363.7186028412134,61.45131136537714,52.975168000000004,0.0,2210.84716522277,0.24513008242248557
70,convolutionTexture,1800,5000,580.2008,0.36,5297.448523841387,4383.552581704918,8384.885151412733,3572.3294886400204,5297.448523841387,3.1591013283499105,460.9188241507967,53.001664,91.25241237125293,7.614067079564575,5523.980045298838,364.7547009765811,16.461386576814167,364.7547009765811,61.53516725481163,53.001664,0.0,2209.7419431963494,0.20848294279637053
79,convolutionTexture,2000,5500,581.0109090909091,0.36363636363636365,5301.170554358379,4416.440897923499,8398.427943880872,3578.8780379280834,5301.170554358379,3.1547488432935604,461.45963502130934,53.036416,91.2526012190769,7.614191909505222,5530.382285312878,365.6865078200211,16.480701250761047,365.6865078200211,61.60520151130463,53.036416,0.0,2208.2940144371746,0.20032638880118578
61,convolutionTexture,1700,4500,584.1613333333333,0.37777777777777777,5298.557994664852,4381.119960306011,8284.063512250714,3484.6670331096466,5298.557994664852,3.336275475983206,463.55805288211985,52.984832,91.2525294367779,7.614144460403063,5555.561112120251,347.3619431452288,16.555644745789994,347.3619431452288,61.88117388536924,52.984832,0.0,2210.443924782096,0.20940719329099583
