,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
603,scanScanExclusiveShared,800,700,187.23942857142856,1.1428571428571428,21001.34829347874,21053.7293475,197.92736547666456,10.64703590917351,20814.10886490731,1583.5151905182506,1677.363904,122.175104,0.0,305.43776,23.623563764390966,756.0,1080.6383926090089,8.81172108915383,281.9922180175781,2758.002296609009,1037.9922180175781,70.49805450439453,134.10260735280406,0.002487970333269321
596,scanScanExclusiveShared,700,600,189.1065,1.1666666666666667,21879.357217320994,21971.075086406247,200.24642670154566,11.088013074095679,21690.250717320992,1602.1516891735132,1678.3488639999998,122.24806399999999,0.0,305.62015999999994,23.62234169357315,756.0,1081.2560359560546,8.811058325879618,281.985595703125,2759.6048999560544,1037.985595703125,70.49639892578125,134.02257233292465,0.004174482528713369
589,scanScanExclusiveShared,600,500,191.7204,1.2,23170.18240323298,22800.0625678125,203.48596344652552,11.73096891695794,22978.46200323298,1627.968824375107,1680.643648,122.418048,0.0,306.04512,23.623822837120784,756.0,1082.7846478878173,8.811861591560213,281.9936218261719,2763.4282958878175,1037.9936218261719,70.49840545654297,133.83647483090076,0.01623328156752463
580,scanScanExclusiveShared,1000,800,195.64125,1.25,22688.205043276623,22821.88640625,207.11935937500002,11.478109375,22492.563793276622,1660.7690714240373,1677.6196479999999,122.194048,0.0,305.48512,23.570741769841238,756.0,1079.7099187452393,8.783074240257815,281.7053527832031,2757.3295667452394,1037.7053527832031,70.42633819580078,134.08181714382684,0.005857594792723488
609,scanScanExclusiveShared,900,700,198.44185714285715,1.2857142857142858,23613.050653883685,23680.12346578125,210.44780360850586,11.976831871255593,23414.608796740828,1683.6474552355864,1677.460672,122.182272,0.0,305.45568,23.624087547735517,756.0,1080.7123954206543,8.812005151549684,281.99505615234375,2758.173067420654,1037.9950561523438,70.49876403808594,134.09474002906086,0.002832451950450635
602,scanScanExclusiveShared,800,600,202.176,1.3333333333333333,24998.68447321907,25109.737565625,214.8768835709868,12.673919183601525,24796.50847321907,1719.1171200052897,1678.6979199999998,122.27391999999999,0.0,305.6848,23.62359755616391,756.0,1081.5098842352295,8.811739415379899,281.9924011230469,2760.2078042352296,1037.9924011230469,70.49810028076172,133.9942319670458,0.004422710198212581
595,scanScanExclusiveShared,700,500,207.4038,1.4,27000.351615170362,26671.915127812506,221.10589646672878,13.68216205400421,26792.947815170362,1769.0183925017393,1680.104512,122.37811200000002,0.0,305.94528,23.622713369934992,756.0,1082.4097282019045,8.811259896393315,281.98760986328125,2762.5142402019046,1037.9876098632812,70.49690246582031,133.8801500712807,0.012313944678662179
579,scanScanExclusiveShared,1000,700,209.64428571428573,1.4285714285714286,26326.186620921966,26524.729344531253,222.96662872472922,13.312414363954023,26116.54233520768,1789.9671374075365,1677.5194239999998,122.186624,0.0,305.46655999999996,23.542718717175703,756.0,1079.0614657728272,8.767876552965658,281.5526428222656,2756.580889772827,1037.5526428222656,70.3881607055664,134.08996388999176,0.007485193195768535
608,scanScanExclusiveShared,900,600,215.2455,1.5,28115.53749417982,28260.37306125,229.51097963052496,14.257065322577185,27900.29199417982,1836.1464965429302,1679.119552,122.305152,0.0,305.76288,23.624245250496013,756.0,1081.7985223361818,8.812090678179056,281.99591064453125,2760.918074336182,1037.9959106445312,70.49897766113281,133.9600150286392,0.005125040874593897
601,scanScanExclusiveShared,800,500,223.0872,1.6,30859.87407493907,30569.75303,238.72715160834568,15.642418992259493,30636.78687493907,1909.9319575151367,1680.4449280000001,122.403328,0.0,306.00832,23.623580660265354,756.0,1082.6499113066407,8.811730252260311,281.9923095703125,2763.094839306641,1037.9923095703125,70.49807739257812,133.85256976019474,0.009490460870074978
