,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
15,BlackScholes,700,2100,351.58,0.3333333333333333,3464.548383607686,3538.5721980000003,3112.968383607686,1777.2603487957113,28.0,0.0,0.0,2341.1697452500007,28.40200782051638,571.5111607142858,2369.1697452500007,571.5111607142858,654.3129600000001,142.87779017857144,16.43250349190699,0.02091911942171267
21,BlackScholes,900,2600,354.43615384615384,0.34615384615384615,3549.241246563445,3597.358128557143,3194.8050927172912,1787.647014746633,28.0,0.0,0.0,2339.2043959562498,28.50714511770577,571.771484375,2367.2043959562498,571.771484375,653.465088,142.94287109375,16.45382469154955,0.013375616292336459
2,BlackScholes,1100,3100,356.3709677419355,0.3548387096774194,3582.7145460097663,3607.5472455785707,3226.3435782678307,1795.2495850759396,28.0,0.0,0.0,2322.943533560714,28.519246291296728,571.8013392857143,2350.943533560714,571.8013392857143,648.8808959999999,142.95033482142858,16.570067120607604,0.006883541053894579
8,BlackScholes,1300,3600,357.7683333333333,0.3611111111111111,3631.62633008425,3687.744195571428,3273.8579967509168,1801.9564428154474,28.0,0.0,0.0,2325.1794277857143,28.566379574657866,571.9174107142858,2353.1794277857143,571.9174107142858,649.37472,142.97935267857144,16.557466234595644,0.01521739646545147
14,BlackScholes,1500,3900,363.00461538461536,0.38461538461538464,3838.36211871694,3892.211364428571,3475.3575033323245,1827.713996793685,28.0,0.0,0.0,2325.3010052017858,28.565358418256253,571.9148995535714,2353.3010052017858,571.9148995535714,649.411584,142.97872488839286,16.556526346163857,0.013835128843147146
13,BlackScholes,1500,3600,370.145,0.4166666666666667,4168.126491227511,4225.955262535714,3797.9814912275115,1867.1476530078096,28.0,0.0,0.0,2336.732130836607,28.539397188550904,571.8510044642858,2364.732130836607,571.8510044642858,652.6824959999999,142.96275111607144,16.473553474919605,0.01368418918696823
7,BlackScholes,1300,3100,370.74387096774194,0.41935483870967744,4229.177969001242,4238.195633285714,3858.4340980334996,1874.4435165113118,28.0,0.0,0.0,2344.2694379285717,28.434389140271495,571.5915178571429,2372.2694379285717,571.5915178571429,655.0886399999999,142.89787946428572,16.4130460268705,0.002127713079983892
1,BlackScholes,1100,2600,371.5730769230769,0.4230769230769231,4298.761034136018,4345.873472835714,3927.187957212941,1878.4342273563307,28.0,0.0,0.0,2354.161066695089,28.38932030424312,571.4796316964286,2382.161066695089,571.4796316964286,657.986304,142.86990792410714,16.34076565824689,0.01084072948606923
20,BlackScholes,900,2100,372.79714285714283,0.42857142857142855,4437.836241963984,4509.214210864286,4065.039099106841,1888.129757365858,28.0,0.0,0.0,2373.6928622486603,28.47642376420637,571.6955915178571,2401.6928622486603,571.6955915178571,663.2040959999999,142.92389787946428,16.21220385225124,0.015829358633778507
12,BlackScholes,1500,3100,385.1167741935484,0.4838709677419355,4881.246278796499,4895.9025251785715,4496.12950460295,1947.5214844459067,28.0,0.0,0.0,2366.6557129683038,28.527960188616873,571.8228236607143,2394.6557129683038,571.8228236607143,661.087488,142.95570591517858,16.26411056807053,0.0029935739747061767
6,BlackScholes,1300,2600,388.71,0.5,5077.096133224925,5137.6717637142865,4688.386133224925,1965.2492439784794,28.0,0.0,0.0,2376.182244625,28.533281356592926,571.8359375,2404.182244625,571.8359375,663.737856,142.958984375,16.199166437178476,0.011790482785838375
0,BlackScholes,1100,2100,394.01428571428573,0.5238095238095238,5402.67727634867,5536.732391535715,5008.662990634384,1994.9632633726505,28.0,0.0,0.0,2399.129348915179,28.50861487308974,571.7751116071429,2427.129348915179,571.7751116071429,670.22976,142.94377790178572,16.042259896069073,0.02421195494150699
11,BlackScholes,1500,2600,405.8469230769231,0.5769230769230769,5879.631220320647,5980.62036825,5473.784297243724,2057.4736363574275,28.0,0.0,0.0,2398.2810366839285,28.51788870179931,571.7979910714286,2426.2810366839285,571.7979910714286,669.965568,142.94949776785714,16.04858594762888,0.016886065610431558
5,BlackScholes,1300,2100,415.2314285714285,0.6190476190476191,6381.136913799732,6566.042197649999,5965.905485228303,2109.76444142353,28.0,0.0,0.0,2409.7831448205357,28.49008307553269,571.7293526785714,2437.7831448205357,571.7293526785714,673.2648959999999,142.93233816964286,15.969940010061062,0.028160843059529157
10,BlackScholes,1500,2100,436.4485714285714,0.7142857142857143,7380.911030737314,7619.495276142857,6944.462459308743,2228.456403613744,28.0,0.0,0.0,2420.8741535754466,28.37114844483233,571.4344308035714,2448.8741535754466,571.4344308035714,676.7178240000001,142.85860770089286,15.888453973986062,0.03131234245299237
44,SobolQRNG,700,3900,317.30615384615385,0.1794871794871795,184393.3552950427,297768.70103142405,184076.04914119656,163657.30195454607,30921.739872000002,7.070405764245946,14518.0,147731.384426224,16.09961781919524,33058.11,178653.124298224,47576.11,119.165824,8264.5275,2.097916932962256,0.3807497072179411
