,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,n_shm,tex_trans,fp_insts,dp_insts
641,sortingNetworks,800,900,329.69476318359375,315.43505859375,16.03411865234375,16.00018310546875,0.9949919024483186,0.005008097551681412,440.58782958984375,355.11834741015616,0.9887229999999999,475.3466666666667,8.062824691358024,645.1298217773438,16.0,0.0,0.0
636,sortingNetworks,800,1000,329.69476318359375,315.43505859375,16.03790283203125,16.00048828125,0.9949287220646311,0.005071277935368879,440.5919189453125,355.1142580546874,0.9886219999999999,455.544,7.184984,645.1298217773438,16.0,0.0,0.0
643,sortingNetworks,900,500,329.69476318359375,315.43505859375,16.035858154296875,16.00018310546875,0.995101723541734,0.004898276458266015,440.5895690917969,355.11660790820304,0.988533,678.3240000000001,17.615268,645.1298217773438,16.0,0.0,0.0
644,sortingNetworks,900,600,329.69476318359375,315.43505859375,16.03302001953125,16.00018310546875,0.9947125937442839,0.0052874062557161094,440.58673095703125,355.11944604296866,0.988663,611.49,14.276875,645.1298217773438,16.0,0.0,0.0
645,sortingNetworks,900,700,329.69476318359375,315.43505859375,16.039337158203125,16.00018310546875,0.9947231612264745,0.005276838773525472,440.5930480957031,355.1131289042968,0.9886860000000001,563.7514285714285,11.990883673469387,645.1298217773438,16.0,0.0,0.0
646,sortingNetworks,900,800,329.69476318359375,315.43505859375,16.0357666015625,16.00018310546875,0.994664464245909,0.005335535754090959,440.5894775390625,355.1166994609374,0.988718,527.9475,10.3302984375,645.1298217773438,16.0,0.0,0.0
647,sortingNetworks,900,900,329.69476318359375,315.43505859375,16.037384033203125,16.00018310546875,0.9947809454499732,0.005219054550026803,440.5910949707031,355.1150820292968,0.988867,500.1,9.070677777777778,645.1298217773438,16.0,0.0,0.0
642,sortingNetworks,900,1000,329.69476318359375,315.43505859375,16.0364990234375,16.00018310546875,0.9948770120920805,0.005122987907919541,440.5902099609375,355.1159670390624,0.9886219999999999,477.822,8.083107,645.1298217773438,16.0,0.0,0.0
613,sortingNetworks,1000,500,329.69476318359375,315.43505859375,16.621307373046875,16.00018310546875,0.9855894759392707,0.01441052406072929,441.1750183105469,354.53115868945304,0.9876809999999999,722.88,19.57252,645.1298217773438,16.0,0.0,0.0
614,sortingNetworks,1000,600,329.69476318359375,315.43505859375,16.292083740234375,16.00018310546875,1.0,0.0,440.8457946777344,354.86038232226554,0.98808,648.62,15.863194444444444,645.1298217773438,16.0,0.0,0.0
615,sortingNetworks,1000,700,329.69476318359375,315.43505859375,16.523284912109375,16.00018310546875,0.9865387917566285,0.013461208243371492,441.0769958496094,354.62918115039054,0.9884129999999999,595.5771428571429,13.323204081632653,645.1298217773438,16.0,0.0,0.0
616,sortingNetworks,1000,800,329.69476318359375,315.43505859375,16.574005126953125,16.00018310546875,0.9890311985017674,0.01096880149823265,441.1277160644531,354.5784609355468,0.9883549999999999,555.7950000000001,11.478109375,645.1298217773438,16.0,0.0,0.0
617,sortingNetworks,1000,900,329.69476318359375,315.43505859375,16.34063720703125,16.00018310546875,0.9928378929250838,0.0071621070749161575,440.89434814453125,354.81182885546866,0.9883540000000001,524.8533333333334,10.078530864197532,645.1298217773438,16.0,0.0,0.0
612,sortingNetworks,1000,1000,329.69476318359375,315.43505859375,16.31072998046875,16.00018310546875,0.994566305616738,0.005433694383262022,440.86444091796875,354.84173608203116,0.9883040000000001,500.1,8.98123,645.1298217773438,16.0,0.0,0.0
655,transpose,500,500,8.0,1.0,4.003204345703125,4.00018310546875,0.9787344378562849,0.02126556214371511,16.253387451171875,16.746612548828125,0.9599059999999999,500.1,9.78626,9.0,4.0,0.0,0.0
656,transpose,500,600,8.0,1.0,4.002838134765625,4.00018310546875,0.9776161804128232,0.022383819587176834,16.253021240234375,16.746978759765625,0.9519290000000001,462.97,7.931597222222222,9.0,4.0,0.0,0.0
657,transpose,500,700,8.0,1.0,4.004364013671875,4.000244140625,0.9816809317752911,0.018319068224708857,16.254608154296875,16.745391845703125,0.9430620000000001,436.4485714285714,6.661602040816327,9.0,4.0,0.0,0.0
658,transpose,500,800,8.0,1.0,4.002838134765625,4.00018310546875,0.9791452965379438,0.0208547034620562,16.253021240234375,16.746978759765625,0.935582,416.5575,5.7390546875,9.0,4.0,0.0,0.0
659,transpose,500,900,8.0,1.0,4.004486083984375,4.00018310546875,0.9853791694148236,0.014620830585176381,16.254669189453125,16.745330810546875,0.9277059999999999,401.08666666666664,5.039265432098766,9.0,4.0,0.0,0.0
654,transpose,500,1000,8.0,1.0,4.002166748046875,4.00018310546875,0.9881512159590574,0.011848784040942584,16.252349853515625,16.747650146484375,0.9216979999999999,388.71,4.490615,9.0,4.0,0.0,0.0
661,transpose,600,500,8.0,1.0,4.003692626953125,4.000152587890625,0.982014717657376,0.017985282342623976,16.25384521484375,16.74615478515625,0.9646290000000001,544.656,11.743512,9.0,4.0,0.0,0.0
662,transpose,600,600,8.0,1.0,4.0035400390625,4.00018310546875,0.9722114189410751,0.0277885810589249,16.25372314453125,16.74627685546875,0.956958,500.1,9.517916666666666,9.0,4.0,0.0,0.0
663,transpose,600,700,8.0,1.0,4.00433349609375,4.00018310546875,0.9786116236865783,0.02138837631342172,16.2545166015625,16.7454833984375,0.947191,468.2742857142857,7.993922448979591,9.0,4.0,0.0,0.0
664,transpose,600,800,8.0,1.0,4.0048828125,4.00018310546875,0.9782928595936106,0.021707140406389436,16.25506591796875,16.74493408203125,0.9415399999999999,444.405,6.886865625,9.0,4.0,0.0,0.0
665,transpose,600,900,8.0,1.0,4.0035400390625,4.00018310546875,0.9843746425384915,0.015625357461508504,16.25372314453125,16.74627685546875,0.932635,425.84000000000003,6.047118518518519,9.0,4.0,0.0,0.0
660,transpose,600,1000,8.0,1.0,4.0035400390625,4.00018310546875,0.9846606117453273,0.015339388254672737,16.25372314453125,16.74627685546875,0.926622,410.988,5.388738,9.0,4.0,0.0,0.0
667,transpose,700,500,8.0,1.0,4.003509521484375,4.00018310546875,0.9781938116027682,0.021806188397231807,16.253692626953125,16.746307373046875,0.966483,589.212,13.700764000000001,9.0,4.0,0.0,0.0
668,transpose,700,600,8.0,1.0,4.006134033203125,4.00018310546875,0.9725367923125888,0.027463207687411173,16.256317138671875,16.743682861328125,0.959089,537.23,11.10423611111111,9.0,4.0,0.0,0.0
669,transpose,700,700,8.0,1.0,4.003875732421875,4.00018310546875,0.9759757813304255,0.024024218669574493,16.254058837890625,16.745941162109375,0.9505530000000001,500.1,9.326242857142857,9.0,4.0,0.0,0.0
670,transpose,700,800,8.0,1.0,4.004913330078125,4.00018310546875,0.9782853178097755,0.021714682190224543,16.255096435546875,16.744903564453125,0.9465629999999999,472.2525,8.0346765625,9.0,4.0,0.0,0.0
671,transpose,700,900,8.0,1.0,4.025390625,4.00018310546875,0.979021377888981,0.020978622111018974,16.27557373046875,16.72442626953125,0.9397040000000001,450.59333333333336,7.054971604938272,9.0,4.0,0.0,0.0
666,transpose,700,1000,8.0,1.0,4.004180908203125,4.00018310546875,0.9829194737062835,0.01708052629371648,16.254364013671875,16.745635986328125,0.932082,433.26599999999996,6.286861,9.0,4.0,0.0,0.0
673,transpose,800,500,8.0,1.0,4.003387451171875,4.00018310546875,0.9772059131933456,0.0227940868066544,16.253570556640625,16.746429443359375,0.967775,633.768,15.658016000000002,9.0,4.0,0.0,0.0
674,transpose,800,600,8.0,1.0,4.004364013671875,4.00018310546875,0.9709103941012531,0.029089605898746873,16.254547119140625,16.745452880859375,0.961534,574.36,12.690555555555555,9.0,4.0,0.0,0.0
675,transpose,800,700,8.0,1.0,4.005462646484375,4.00018310546875,0.9763236241513519,0.023676375848648124,16.255645751953125,16.744354248046875,0.955098,531.9257142857143,10.658563265306121,9.0,4.0,0.0,0.0
676,transpose,800,800,8.0,1.0,4.00543212890625,4.00018310546875,0.9784087097069318,0.021591290293068166,16.255615234375,16.744384765625,0.95049,500.1,9.1824875,9.0,4.0,0.0,0.0
677,transpose,800,900,8.0,1.0,4.002838134765625,4.00018310546875,0.9786076272769911,0.021392372723008868,16.253021240234375,16.746978759765625,0.942198,475.3466666666667,8.062824691358024,9.0,4.0,0.0,0.0
672,transpose,800,1000,8.0,1.0,4.00250244140625,4.00018310546875,0.9824048933768571,0.017595106623142898,16.252685546875,16.747314453125,0.936157,455.544,7.184984,9.0,4.0,0.0,0.0
679,transpose,900,500,8.0,1.0,4.005096435546875,4.00018310546875,0.9818692650495393,0.018130734950460692,16.255279541015625,16.744720458984375,0.969532,678.3240000000001,17.615268,9.0,4.0,0.0,0.0
680,transpose,900,600,8.0,1.0,4.0052490234375,4.00018310546875,0.9704790295895883,0.029520970410411684,16.25543212890625,16.74456787109375,0.9650690000000001,611.49,14.276875,9.0,4.0,0.0,0.0
681,transpose,900,700,8.0,1.0,4.003204345703125,4.00018310546875,0.9744065890068826,0.025593410993117405,16.253387451171875,16.746612548828125,0.958562,563.7514285714285,11.990883673469387,9.0,4.0,0.0,0.0
682,transpose,900,800,8.0,1.0,4.005462646484375,4.00018310546875,0.976159707847779,0.023840292152221054,16.255645751953125,16.744354248046875,0.9524290000000001,527.9475,10.3302984375,9.0,4.0,0.0,0.0
683,transpose,900,900,8.0,1.0,4.00457763671875,4.00018310546875,0.9768814334731224,0.023118566526877604,16.2547607421875,16.7452392578125,0.9468850000000001,500.1,9.070677777777778,9.0,4.0,0.0,0.0
678,transpose,900,1000,8.0,1.0,4.004241943359375,4.00018310546875,0.9767279603795813,0.023272039620418683,16.254425048828125,16.745574951171875,0.9412860000000001,477.822,8.083107,9.0,4.0,0.0,0.0
649,transpose,1000,500,8.0,1.0,4.24932861328125,4.00018310546875,0.9545834566439775,0.04541654335602252,16.49951171875,16.50048828125,0.9704079999999999,722.88,19.57252,9.0,4.0,0.0,0.0
650,transpose,1000,600,8.0,1.0,4.160980224609375,4.00018310546875,0.9525997943348602,0.047400205665139805,16.411163330078125,16.588836669921875,0.9650219999999999,648.62,15.863194444444444,9.0,4.0,0.0,0.0
651,transpose,1000,700,8.0,1.0,4.00555419921875,4.00018310546875,0.975462391168443,0.02453760883155698,16.2557373046875,16.7442626953125,0.960249,595.5771428571429,13.323204081632653,9.0,4.0,0.0,0.0
652,transpose,1000,800,8.0,1.0,4.026275634765625,4.00018310546875,0.9687123352255229,0.031287664774477086,16.276458740234375,16.723541259765625,0.954034,555.7950000000001,11.478109375,9.0,4.0,0.0,0.0
653,transpose,1000,900,8.0,1.0,4.004974365234375,4.00018310546875,0.9754034302531708,0.024596569746829222,16.255157470703125,16.744842529296875,0.949268,524.8533333333334,10.078530864197532,9.0,4.0,0.0,0.0
648,transpose,1000,1000,8.0,1.0,4.004425048828125,4.00018310546875,0.9765607426752321,0.023439257324767926,16.254608154296875,16.745391845703125,0.942785,500.1,8.98123,9.0,4.0,0.0,0.0
691,vectorAdd,500,500,0.0,0.0,8.000234603881836,4.000011444091797,0.9994578472674215,0.0005421527325785158,12.000246047973633,8.999753952026367,0.9066270000000001,500.1,9.78626,0.0,8.0,1.0,0.0
692,vectorAdd,500,600,0.0,0.0,8.000484466552734,4.000017166137695,0.9994042963457205,0.0005957036542795224,12.00050163269043,8.99949836730957,0.893235,462.97,7.931597222222222,0.0,8.0,1.0,0.0
693,vectorAdd,500,700,0.0,0.0,8.00052261352539,4.000011444091797,0.9994166951696638,0.0005833048303361954,12.000534057617188,8.999465942382812,0.890092,436.4485714285714,6.661602040816327,0.0,8.0,1.0,0.0
694,vectorAdd,500,800,0.0,0.0,8.000251770019531,4.000011444091797,0.9995894522119514,0.0004105477880486097,12.000263214111328,8.999736785888672,0.8870520000000001,416.5575,5.7390546875,0.0,8.0,1.0,0.0
695,vectorAdd,500,900,0.0,0.0,8.000215530395508,4.000011444091797,0.9996032789881707,0.0003967210118293041,12.000226974487305,8.999773025512695,0.8837149999999999,401.08666666666664,5.039265432098766,0.0,8.0,1.0,0.0
690,vectorAdd,500,1000,0.0,0.0,8.000404357910156,4.000011444091797,0.9996673381360827,0.00033266186391733843,12.000415802001953,8.999584197998047,0.879818,388.71,4.490615,0.0,8.0,1.0,0.0
697,vectorAdd,600,500,0.0,0.0,8.00023078918457,4.000028610229492,0.9993089189508793,0.0006910810491207453,12.000259399414062,8.999740600585938,0.904805,544.656,11.743512,0.0,8.0,1.0,0.0
698,vectorAdd,600,600,0.0,0.0,8.000263214111328,4.000011444091797,0.9993408671879966,0.0006591328120033602,12.000274658203125,8.999725341796875,0.8941879999999999,500.1,9.517916666666666,0.0,8.0,1.0,0.0
699,vectorAdd,600,700,0.0,0.0,8.00023078918457,4.000011444091797,0.9993953826882678,0.0006046173117322251,12.000242233276367,8.999757766723633,0.8912459999999999,468.2742857142857,7.993922448979591,0.0,8.0,1.0,0.0
700,vectorAdd,600,800,0.0,0.0,8.000408172607422,4.000011444091797,0.9994610339121086,0.0005389660878913904,12.000419616699219,8.999580383300781,0.888549,444.405,6.886865625,0.0,8.0,1.0,0.0
701,vectorAdd,600,900,0.0,0.0,8.000467300415039,4.000009536743164,0.9995904131566223,0.0004095868433776628,12.000476837158203,8.999523162841797,0.8854139999999999,425.84000000000003,6.047118518518519,0.0,8.0,1.0,0.0
696,vectorAdd,600,1000,0.0,0.0,8.000267028808594,4.000011444091797,0.9996493738796574,0.0003506261203426453,12.00027847290039,8.99972152709961,0.883709,410.988,5.388738,0.0,8.0,1.0,0.0
703,vectorAdd,700,500,0.0,0.0,8.000448226928711,4.000160217285156,0.9993742624299184,0.0006257375700815526,12.000608444213867,8.999391555786133,0.903609,589.212,13.700764000000001,0.0,8.0,1.0,0.0
704,vectorAdd,700,600,0.0,0.0,8.000505447387695,4.0000762939453125,0.999339135736402,0.0006608642635980155,12.000581741333008,8.999418258666992,0.89579,537.23,11.10423611111111,0.0,8.0,1.0,0.0
705,vectorAdd,700,700,0.0,0.0,8.000320434570312,4.000310897827148,0.999307668870545,0.0006923311294549928,12.000631332397461,8.999368667602539,0.893697,500.1,9.326242857142857,0.0,8.0,1.0,0.0
706,vectorAdd,700,800,0.0,0.0,8.000581741333008,4.000160217285156,0.9994980804517594,0.0005019195482406369,12.000741958618164,8.999258041381836,0.8905209999999999,472.2525,8.0346765625,0.0,8.0,1.0,0.0
707,vectorAdd,700,900,0.0,0.0,8.031412124633789,4.000011444091797,1.0,0.0,12.031423568725586,8.968576431274414,0.8872559999999999,450.59333333333336,7.054971604938272,0.0,8.0,1.0,0.0
702,vectorAdd,700,1000,0.0,0.0,8.00018310546875,4.000011444091797,0.9995163360172472,0.0004836639827527911,12.000194549560547,8.999805450439453,0.883892,433.26599999999996,6.286861,0.0,8.0,1.0,0.0
709,vectorAdd,800,500,0.0,0.0,8.000215530395508,4.000009536743164,0.9993620038483216,0.0006379961516783661,12.000225067138672,8.999774932861328,0.902301,633.768,15.658016000000002,0.0,8.0,1.0,0.0
710,vectorAdd,800,600,0.0,0.0,8.000448226928711,4.000011444091797,0.9990762428642066,0.0009237571357934016,12.000459671020508,8.999540328979492,0.897417,574.36,12.690555555555555,0.0,8.0,1.0,0.0
711,vectorAdd,800,700,0.0,0.0,8.000486373901367,4.000011444091797,0.9992801646990798,0.0007198353009202352,12.000497817993164,8.999502182006836,0.894136,531.9257142857143,10.658563265306121,0.0,8.0,1.0,0.0
712,vectorAdd,800,800,0.0,0.0,8.000513076782227,4.000028610229492,0.9995257273822504,0.0004742726177495715,12.000541687011719,8.999458312988281,0.8914120000000001,500.1,9.1824875,0.0,8.0,1.0,0.0
713,vectorAdd,800,900,0.0,0.0,8.000207901000977,4.000011444091797,0.9995114097893832,0.0004885902106167572,12.000219345092773,8.999780654907227,0.888251,475.3466666666667,8.062824691358024,0.0,8.0,1.0,0.0
708,vectorAdd,800,1000,0.0,0.0,8.00048828125,4.000011444091797,0.9995762683578635,0.0004237316421364934,12.000499725341797,8.999500274658203,0.8860969999999999,455.544,7.184984,0.0,8.0,1.0,0.0
715,vectorAdd,900,500,0.0,0.0,8.000215530395508,4.000011444091797,0.9993716994552239,0.0006283005447761392,12.000226974487305,8.999773025512695,0.901591,678.3240000000001,17.615268,0.0,8.0,1.0,0.0
716,vectorAdd,900,600,0.0,0.0,8.000480651855469,4.000011444091797,0.9991987874846187,0.0008012125153813443,12.000492095947266,8.999507904052734,0.897302,611.49,14.276875,0.0,8.0,1.0,0.0
717,vectorAdd,900,700,0.0,0.0,8.000452041625977,4.000036239624023,0.9993001904727997,0.0006998095272002791,12.00048828125,8.99951171875,0.894436,563.7514285714285,11.990883673469387,0.0,8.0,1.0,0.0
718,vectorAdd,900,800,0.0,0.0,8.000200271606445,4.000011444091797,0.999597238652946,0.0004027613470539704,12.000211715698242,8.999788284301758,0.891942,527.9475,10.3302984375,0.0,8.0,1.0,0.0
719,vectorAdd,900,900,0.0,0.0,8.000394821166992,4.000011444091797,0.9995627551290445,0.0004372448709555332,12.000406265258789,8.999593734741211,0.8894059999999999,500.1,9.070677777777778,0.0,8.0,1.0,0.0
714,vectorAdd,900,1000,0.0,0.0,8.00065803527832,4.000059127807617,0.9995041189910983,0.000495881008901744,12.000717163085938,8.999282836914062,0.8870399999999999,477.822,8.083107,0.0,8.0,1.0,0.0
685,vectorAdd,1000,500,0.0,0.0,8.091394424438477,4.000020980834961,1.0,0.0,12.091415405273438,8.908584594726562,0.902525,722.88,19.57252,0.0,8.0,1.0,0.0
686,vectorAdd,1000,600,0.0,0.0,8.077560424804688,4.000011444091797,0.9976268633946955,0.002373136605304471,12.077571868896484,8.922428131103516,0.897482,648.62,15.863194444444444,0.0,8.0,1.0,0.0
687,vectorAdd,1000,700,0.0,0.0,8.039220809936523,4.000011444091797,1.0,0.0,12.03923225402832,8.96076774597168,0.895792,595.5771428571429,13.323204081632653,0.0,8.0,1.0,0.0
688,vectorAdd,1000,800,0.0,0.0,8.062213897705078,4.000011444091797,0.9977519259718409,0.002248074028159075,12.062225341796875,8.937774658203125,0.8934979999999999,555.7950000000001,11.478109375,0.0,8.0,1.0,0.0
689,vectorAdd,1000,900,0.0,0.0,8.047029495239258,4.000011444091797,0.9990793397021177,0.000920660297882292,12.047040939331055,8.952959060668945,0.889726,524.8533333333334,10.078530864197532,0.0,8.0,1.0,0.0
684,vectorAdd,1000,1000,0.0,0.0,8.062986373901367,4.000011444091797,0.9976932509129202,0.00230674908707984,12.062997817993164,8.937002182006836,0.888235,500.1,8.98123,0.0,8.0,1.0,0.0
