appName,coreF,memF,argNo,kernel,power/W
histogram,1600,5000,input00,histogram256Kernel,81.405602564102566
histogram,1600,5500,input00,histogram256Kernel,84.493826347305401
histogram,1800,4000,input00,histogram256Kernel,76.032441860465127
histogram,1800,4500,input00,histogram256Kernel,79.632446153846146
histogram,1800,5000,input00,histogram256Kernel,83.148329341317364
histogram,1800,5500,input00,histogram256Kernel,85.573603550295843
histogram,1900,4000,input00,histogram256Kernel,76.634395209580831
histogram,1900,4500,input00,histogram256Kernel,80.974470238095236
histogram,1900,5000,input00,histogram256Kernel,84.156517857142859
histogram,1900,5500,input00,histogram256Kernel,87.279786982248524
histogram,2000,4000,input00,histogram256Kernel,77.824407692307688
histogram,2000,4500,input00,histogram256Kernel,81.443824427480919
histogram,2000,5000,input00,histogram256Kernel,84.764457364341084
histogram,2000,5500,input00,histogram256Kernel,87.014503875968984
hotspot,1700,4000,input00,calculate_temp,74.485057803468209
hotspot,1700,4500,input00,calculate_temp,77.419461538461562
hotspot,1700,5000,input00,calculate_temp,81.672462121212121
hotspot,1700,5500,input00,calculate_temp,84.316370629370638
hotspot,1600,4000,input00,calculate_temp,73.385884146341468
hotspot,1600,4500,input00,calculate_temp,76.575822222222229
hotspot,1600,5000,input00,calculate_temp,80.593863905325435
hotspot,1600,5500,input00,calculate_temp,83.881849710982678
hotspot,1800,4000,input00,calculate_temp,75.155098591549304
hotspot,1800,4500,input00,calculate_temp,77.598359154929582
hotspot,1800,5000,input00,calculate_temp,80.74907567567567
hotspot,1800,5500,input00,calculate_temp,83.543211956521731
hotspot,1900,4000,input00,calculate_temp,74.751467391304345
hotspot,1900,4500,input00,calculate_temp,79.75252173913043
hotspot,1900,5000,input00,calculate_temp,82.990799999999993
hotspot,1900,5500,input00,calculate_temp,85.07090270270271
hotspot,2000,4000,input00,calculate_temp,75.742549295774637
hotspot,2000,4500,input00,calculate_temp,80.50882394366198
hotspot,2000,5000,input00,calculate_temp,83.671330985915475
hotspot,2000,5500,input00,calculate_temp,85.627230769230778
matrixMulGlobal,1700,4000,input00,matrixMulCUDA,70.332371287128723
matrixMulGlobal,1700,4500,input00,matrixMulCUDA,64.335560283687926
matrixMulGlobal,1700,5000,input00,matrixMulCUDA,82.507824000000014
matrixMulGlobal,1700,5500,input00,matrixMulCUDA,86.195679999999996
matrixMulGlobal,1600,4000,input00,matrixMulCUDA,75.121012820512831
matrixMulGlobal,1600,4500,input00,matrixMulCUDA,78.34559999999999
matrixMulGlobal,1600,5000,input00,matrixMulCUDA,82.422390243902441
matrixMulGlobal,1600,5500,input00,matrixMulCUDA,84.616515418502203
matrixMulGlobal,1800,4000,input00,matrixMulCUDA,70.680951612903215
matrixMulGlobal,1800,4500,input00,matrixMulCUDA,72.986294117647063
matrixMulGlobal,1800,5000,input00,matrixMulCUDA,76.599755186722007
matrixMulGlobal,1800,5500,input00,matrixMulCUDA,77.808829875518668
matrixMulGlobal,1900,4000,input00,matrixMulCUDA,77.458542682926819
matrixMulGlobal,1900,4500,input00,matrixMulCUDA,65.765865116279073
matrixMulGlobal,1900,5000,input00,matrixMulCUDA,84.717693749999995
matrixMulGlobal,1900,5500,input00,matrixMulCUDA,87.686230769230775
matrixMulGlobal,2000,4000,input00,matrixMulCUDA,78.193637096774182
matrixMulGlobal,2000,4500,input00,matrixMulCUDA,80.369892561983463
matrixMulGlobal,2000,5000,input00,matrixMulCUDA,85.348791666666656
matrixMulGlobal,2000,5500,input00,matrixMulCUDA,85.970565891472845
matrixMulShared,1700,4000,input00,matrixMulCUDA,77.243740740740733
matrixMulShared,1700,4500,input00,matrixMulCUDA,80.571526717557248
matrixMulShared,1700,5000,input00,matrixMulCUDA,83.050076335877861
matrixMulShared,1700,5500,input00,matrixMulCUDA,86.670169230769233
matrixMulShared,1600,4000,input00,matrixMulCUDA,76.600838709677419
matrixMulShared,1600,4500,input00,matrixMulCUDA,78.165125748502973
matrixMulShared,1600,5000,input00,matrixMulCUDA,82.717807947019864
matrixMulShared,1600,5500,input00,matrixMulCUDA,87.251500000000007
matrixMulShared,1800,4000,input00,matrixMulCUDA,78.256776923076927
matrixMulShared,1800,4500,input00,matrixMulCUDA,82.021961832061066
matrixMulShared,1800,5000,input00,matrixMulCUDA,84.70620422535211
matrixMulShared,1800,5500,input00,matrixMulCUDA,87.024502958579873
matrixMulShared,1900,4000,input00,matrixMulCUDA,79.142112426035496
matrixMulShared,1900,4500,input00,matrixMulCUDA,83.69759064327485
matrixMulShared,1900,5000,input00,matrixMulCUDA,87.100118343195263
matrixMulShared,1900,5500,input00,matrixMulCUDA,90.476491124260363
matrixMulShared,2000,4000,input00,matrixMulCUDA,78.809815384615376
matrixMulShared,2000,4500,input00,matrixMulCUDA,82.596900763358775
matrixMulShared,2000,5000,input00,matrixMulCUDA,86.290396946564883
matrixMulShared,2000,5500,input00,matrixMulCUDA,91.228390532544367
mergeSort,1700,4000,input00,mergeSortSharedKernel,76.704846153846162
mergeSort,1700,4500,input00,mergeSortSharedKernel,79.250564885496189
mergeSort,1700,5000,input00,mergeSortSharedKernel,83.495761538461522
mergeSort,1700,5500,input00,mergeSortSharedKernel,85.407534883720928
mergeSort,1600,4000,input00,mergeSortSharedKernel,75.481290123456802
mergeSort,1600,4500,input00,mergeSortSharedKernel,78.585219999999993
mergeSort,1600,5000,input00,mergeSortSharedKernel,81.414109090909093
mergeSort,1600,5500,input00,mergeSortSharedKernel,85.909512195121962
mergeSort,1800,4000,input00,mergeSortSharedKernel,77.523007751937996
mergeSort,1800,4500,input00,mergeSortSharedKernel,80.777320610687013
mergeSort,1800,5000,input00,mergeSortSharedKernel,84.307809160305325
mergeSort,1800,5500,input00,mergeSortSharedKernel,86.731720238095235
mergeSort,1900,4000,input00,mergeSortSharedKernel,77.856733727810649
mergeSort,1900,4500,input00,mergeSortSharedKernel,82.122083333333322
mergeSort,1900,5000,input00,mergeSortSharedKernel,85.566787356321854
mergeSort,1900,5500,input00,mergeSortSharedKernel,88.763674556213005
mergeSort,2000,4000,input00,mergeSortSharedKernel,78.676284615384631
mergeSort,2000,4500,input00,mergeSortSharedKernel,83.154725190839699
mergeSort,2000,5000,input00,mergeSortSharedKernel,84.859259541984741
mergeSort,2000,5500,input00,mergeSortSharedKernel,89.794634730538903
nn,1700,4000,input00,euclid,74.489082089552227
nn,1700,4500,input00,euclid,77.958490740740743
nn,1700,5000,input00,euclid,82.225274193548415
nn,1700,5500,input00,euclid,83.786226851851836
nn,1600,4000,input00,euclid,74.427979591836731
nn,1600,4500,input00,euclid,77.31875838926176
