appName,coreF,memF,argNo,kernel,power/W
nn,2080,6300,input00,euclid,116.88738
nn,2080,6800,input00,euclid,122.57214
nn,2080,7300,input00,euclid,126.11146999999997
quasirandomGenerator,1880,5800,input00,quasirandomGeneratorKernel,160.93798999999999
quasirandomGenerator,1880,6300,input00,quasirandomGeneratorKernel,156.79209
quasirandomGenerator,1880,6800,input00,quasirandomGeneratorKernel,158.66477000000003
quasirandomGenerator,1880,7300,input00,quasirandomGeneratorKernel,162.40049000000002
quasirandomGenerator,1780,5800,input00,quasirandomGeneratorKernel,150.10384
quasirandomGenerator,1780,6300,input00,quasirandomGeneratorKernel,151.42158
quasirandomGenerator,1780,6800,input00,quasirandomGeneratorKernel,153.31453000000005
quasirandomGenerator,1780,7300,input00,quasirandomGeneratorKernel,160.34457000000003
quasirandomGenerator,1680,5800,input00,quasirandomGeneratorKernel,145.54594999999998
quasirandomGenerator,1680,6300,input00,quasirandomGeneratorKernel,146.19619999999998
quasirandomGenerator,1680,6800,input00,quasirandomGeneratorKernel,148.06504999999999
quasirandomGenerator,1680,7300,input00,quasirandomGeneratorKernel,150.00134999999997
quasirandomGenerator,1980,5800,input00,quasirandomGeneratorKernel,167.00603000000004
quasirandomGenerator,1980,6300,input00,quasirandomGeneratorKernel,164.50996000000004
quasirandomGenerator,1980,6800,input00,quasirandomGeneratorKernel,166.82425999999998
quasirandomGenerator,1980,7300,input00,quasirandomGeneratorKernel,168.46446
quasirandomGenerator,2080,5800,input00,quasirandomGeneratorKernel,172.25653999999997
quasirandomGenerator,2080,6300,input00,quasirandomGeneratorKernel,172.45831
quasirandomGenerator,2080,6800,input00,quasirandomGeneratorKernel,175.23788000000002
quasirandomGenerator,2080,7300,input00,quasirandomGeneratorKernel,176.44827000000004
reduction,1880,5800,input00,reduce2,133.20772999999997
reduction,1880,6300,input00,reduce2,134.23647
reduction,1880,6800,input00,reduce2,137.5064
reduction,1880,7300,input00,reduce2,140.49879999999996
reduction,1780,5800,input00,reduce2,130.29782
reduction,1780,6300,input00,reduce2,131.54878
reduction,1780,6800,input00,reduce2,133.25895000000003
reduction,1780,7300,input00,reduce2,134.21545999999998
reduction,1680,5800,input00,reduce2,124.97568000000001
reduction,1680,6300,input00,reduce2,127.44909000000003
reduction,1680,6800,input00,reduce2,131.10958
reduction,1680,7300,input00,reduce2,132.24665000000002
reduction,1980,5800,input00,reduce2,138.68460999999996
reduction,1980,6300,input00,reduce2,138.86686
reduction,1980,6800,input00,reduce2,143.29601
reduction,1980,7300,input00,reduce2,144.83921
reduction,2080,5800,input00,reduce2,146.06292000000002
reduction,2080,6300,input00,reduce2,148.19585
reduction,2080,6800,input00,reduce2,150.65104999999997
reduction,2080,7300,input00,reduce2,151.97766
scalarProd,1880,5800,input00,scalarProdGPU,149.53938
scalarProd,1880,6300,input00,scalarProdGPU,154.10115
scalarProd,1880,6800,input00,scalarProdGPU,164.53324999999998
scalarProd,1880,7300,input00,scalarProdGPU,172.82366
scalarProd,1780,5800,input00,scalarProdGPU,147.69853999999998
scalarProd,1780,6300,input00,scalarProdGPU,153.32298
scalarProd,1780,6800,input00,scalarProdGPU,163.75483
scalarProd,1780,7300,input00,scalarProdGPU,172.68271999999996
scalarProd,1680,5800,input00,scalarProdGPU,145.61692000000002
scalarProd,1680,6300,input00,scalarProdGPU,153.39554
scalarProd,1680,6800,input00,scalarProdGPU,161.65363000000002
scalarProd,1680,7300,input00,scalarProdGPU,169.26877999999994
scalarProd,1980,5800,input00,scalarProdGPU,150.75567999999996
scalarProd,1980,6300,input00,scalarProdGPU,156.55404000000001
scalarProd,1980,6800,input00,scalarProdGPU,167.28954999999993
scalarProd,1980,7300,input00,scalarProdGPU,176.95177999999996
scalarProd,2080,5800,input00,scalarProdGPU,154.57647
scalarProd,2080,6300,input00,scalarProdGPU,162.62662999999998
scalarProd,2080,6800,input00,scalarProdGPU,172.65886999999998
scalarProd,2080,7300,input00,scalarProdGPU,179.97053
scanScanExclusiveShared,1880,5800,input00,scanExclusiveShared,140.30527000000004
scanScanExclusiveShared,1880,6300,input00,scanExclusiveShared,147.34591999999998
scanScanExclusiveShared,1880,6800,input00,scanExclusiveShared,162.84552000000002
scanScanExclusiveShared,1880,7300,input00,scanExclusiveShared,162.2378
scanScanExclusiveShared,1780,5800,input00,scanExclusiveShared,142.21487999999997
scanScanExclusiveShared,1780,6300,input00,scanExclusiveShared,146.47467999999998
scanScanExclusiveShared,1780,6800,input00,scanExclusiveShared,155.42047999999997
