,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,tex_trans
90,transpose,607,715,8.0,1.0,4.00007438659668,4.000010013580322,1.0,0.0,16.250084400177002,16.749915599822998,0.840168,300.9611643356643,2.0217591129150567,4.0
91,transpose,810,715,8.0,1.0,4.00005578994751,4.000010013580322,1.0,0.0,16.250065803527832,16.749934196472168,0.846827,308.8675174825175,2.69789931047973,4.0
92,transpose,1012,715,8.0,1.0,4.00006628036499,4.000010013580322,1.0,0.0,16.250076293945312,16.749923706054688,0.8564620000000001,316.73492307692305,3.370708768154922,4.0
93,transpose,1202,715,8.0,1.0,4.00006628036499,4.000010013580322,1.0,0.0,16.250076293945312,16.749923706054688,0.8771180000000001,324.13495804195804,4.003549347156341,4.0
94,transpose,1328,715,8.0,1.0,4.000060081481934,4.000010013580322,1.0,0.0,16.250070095062256,16.749929904937744,0.888726,329.04234965034965,4.423222573230965,4.0
95,vectorAdd,607,715,0.0,0.0,8.0029296875,4.00067138671875,0.9995576278684274,0.00044237213157261035,12.00360107421875,8.99639892578125,0.791269,300.9611643356643,2.0217591129150567,8.0
96,vectorAdd,810,715,0.0,0.0,8.00311279296875,4.000701904296875,1.0,0.0,12.003814697265625,8.996185302734375,0.816257,308.8675174825175,2.69789931047973,8.0
97,vectorAdd,1012,715,0.0,0.0,8.0029296875,4.00067138671875,1.0,0.0,12.00360107421875,8.99639892578125,0.8345299999999999,316.73492307692305,3.370708768154922,8.0
98,vectorAdd,1202,715,0.0,0.0,8.0029296875,4.000701904296875,1.0,0.0,12.003631591796875,8.996368408203125,0.848427,324.13495804195804,4.003549347156341,8.0
99,vectorAdd,1328,715,0.0,0.0,8.00299072265625,4.000701904296875,1.0,0.0,12.003692626953125,8.996307373046875,0.855607,329.04234965034965,4.423222573230965,8.0
