kernel,coreF,memF,real,predict
srad,1700,5500,10110.236153,6423.277514
srad,1600,5000,10151.012091,6677.338030
srad,1800,5500,10250.352064,6738.636277
srad,1700,5000,10250.797911,7026.596578
srad,1900,5500,10436.083632,7053.679918
srad,1600,4500,10247.291655,7385.440512
srad,1800,5000,10360.836422,7376.480000
srad,2000,5500,10586.838252,7378.532043
srad,1700,4500,10401.157677,7779.771918
srad,1900,5000,10611.364961,7728.325003
srad,1600,4000,10634.179036,8304.190962
srad,1800,4500,10619.409007,8178.802961
srad,2000,5000,10803.453969,8083.879902
srad,1900,4500,11077.822734,8573.336591
srad,1700,4000,11167.360608,8757.203517
srad,2000,4500,11331.904767,8973.218717
srad,1800,4000,11589.058545,9214.171323
srad,1900,4000,12144.865851,9673.438794
srad,2000,4000,12754.159175,10135.643225
stereoDisparity,1600,5500,93676.092247,91388.265136
stereoDisparity,1700,5500,93867.776927,91398.032967
stereoDisparity,1600,5000,93283.684528,91394.658235
stereoDisparity,1800,5500,94387.946138,91403.488088
stereoDisparity,1700,5000,93710.819297,91403.215115
stereoDisparity,1900,5500,95987.022675,91409.243656
stereoDisparity,1600,4500,93234.847388,91406.633759
stereoDisparity,1800,5000,93675.181704,91404.198782
stereoDisparity,2000,5500,94365.126800,91399.514400
