kernel,coreF,memF,real,predict,error
mergeSort,800,800,9487.500000,6378.827396,0.327660
mergeSort,900,900,9347.906250,6369.176032,0.318652
mergeSort,1000,1000,9238.750000,6364.334897,0.311126
mergeSort,1000,900,10326.562500,6475.262342,0.372951
mergeSort,900,800,10639.406250,6495.793423,0.389459
mergeSort,800,700,11007.750000,6526.512252,0.407098
mergeSort,700,600,11529.218750,6567.453809,0.430364
mergeSort,600,500,12102.187500,6622.693806,0.452769
mergeSort,500,400,12941.250000,6702.788864,0.482060
mergeSort,1000,800,11801.562500,6615.053893,0.439476
mergeSort,900,700,12370.218750,6662.647936,0.461396
mergeSort,800,600,13147.000000,6729.844306,0.488108
mergeSort,700,500,14143.281250,6830.385245,0.517058
mergeSort,1000,700,13729.687500,6801.023641,0.504648
mergeSort,600,400,15592.125000,6938.616169,0.554992
mergeSort,900,600,14849.437500,6894.080056,0.535735
mergeSort,800,500,16140.000000,7027.371291,0.564599
mergeSort,1000,600,16467.812500,7053.993160,0.571650
mergeSort,700,400,18229.750000,7207.800970,0.604613
mergeSort,900,500,18193.781250,7230.496757,0.602584
mergeSort,800,400,20837.250000,7471.487752,0.641436
mergeSort,1000,500,20258.125000,7436.021677,0.632936
mergeSort,900,400,23501.531250,7725.651277,0.671270
mergeSort,1000,400,26119.687500,7969.210636,0.694896
quasirandomGenerator,400,1000,59477.838144,57297.860453,0.036652
quasirandomGenerator,400,900,59820.897928,57931.161063,0.031590
quasirandomGenerator,400,800,60159.734933,58386.484783,0.029476
quasirandomGenerator,500,1000,66223.450973,58252.267582,0.120368
quasirandomGenerator,500,900,62877.715633,58205.062727,0.074313
quasirandomGenerator,400,700,59878.246416,58099.173802,0.029712
quasirandomGenerator,600,1000,68445.382236,58375.826984,0.147118
quasirandomGenerator,500,800,65396.699060,58573.264810,0.104339
quasirandomGenerator,400,600,69159.645987,58425.989677,0.155201
quasirandomGenerator,600,900,69643.759120,59058.947418,0.151985
quasirandomGenerator,700,1000,68544.193900,58628.450473,0.144662
quasirandomGenerator,500,700,74541.333147,58810.093809,0.211040
quasirandomGenerator,600,800,76920.905808,58825.197148,0.235251
quasirandomGenerator,700,900,79703.939952,59021.954615,0.259485
quasirandomGenerator,400,500,80240.429677,59398.445414,0.259744
quasirandomGenerator,800,1000,79227.702912,59041.120235,0.254792
quasirandomGenerator,500,600,84410.400690,59458.528072,0.295602
quasirandomGenerator,600,700,85732.847640,59858.795963,0.301799
quasirandomGenerator,700,800,86264.916738,60136.694259,0.302884
quasirandomGenerator,800,900,87991.259765,60146.258526,0.316452
quasirandomGenerator,900,1000,86217.094308,60133.451787,0.302534
quasirandomGenerator,400,400,100129.119048,61823.833754,0.382559
quasirandomGenerator,500,500,96164.477200,60996.959170,0.365702
quasirandomGenerator,600,600,101425.213512,61320.009118,0.395417
quasirandomGenerator,700,700,99703.949800,61426.339921,0.383913
quasirandomGenerator,800,800,98406.773637,61292.172832,0.377155
quasirandomGenerator,900,900,97754.972364,61580.079536,0.370057
quasirandomGenerator,1000,1000,95743.334407,60791.090680,0.365062
quasirandomGenerator,1000,900,109507.212000,62494.578992,0.429311
quasirandomGenerator,900,800,111832.362054,62556.023460,0.440627
quasirandomGenerator,800,700,116778.431787,63068.895258,0.459927
quasirandomGenerator,700,600,134187.649610,62802.260562,0.531982
quasirandomGenerator,600,500,119067.130248,63212.568747,0.469101
quasirandomGenerator,500,400,138091.970333,64058.667463,0.536116
quasirandomGenerator,1000,800,125181.453440,63436.098646,0.493247
quasirandomGenerator,900,700,130996.404000,63988.976152,0.511521
quasirandomGenerator,800,600,139162.973248,64465.187820,0.536765
quasirandomGenerator,700,500,138918.850000,64446.946885,0.536082
quasirandomGenerator,1000,700,146776.407507,64845.174687,0.558204
quasirandomGenerator,600,400,160244.272320,65401.388111,0.591864
quasirandomGenerator,900,600,158188.701414,65709.107262,0.584616
quasirandomGenerator,800,500,161149.189013,65975.835362,0.590592
quasirandomGenerator,1000,600,177504.474333,66847.082959,0.623406
quasirandomGenerator,700,400,185759.564821,66769.549276,0.640559
