kernel,coreF,memF,real,predict,error
mergeSort,700,500,38444.768995,39355.839377,0.023698
mergeSort,1000,700,38564.375477,39270.352306,0.018306
mergeSort,900,600,38078.950439,39333.024065,0.032934
mergeSort,800,500,38794.751879,39342.290830,0.014114
mergeSort,1000,600,38869.029945,39311.979537,0.011396
mergeSort,900,500,38779.422469,39271.275879,0.012683
mergeSort,1000,500,41541.841059,38924.558384,0.063004
nn,500,1000,3099.140530,3607.088211,0.163900
nn,500,900,3469.267852,3989.995310,0.150097
nn,600,1000,3714.412888,4236.876032,0.140658
nn,500,800,3968.054388,4492.428569,0.132149
nn,600,900,4175.644184,4700.827464,0.125773
nn,700,1000,4325.023994,4851.966354,0.121836
nn,500,700,4621.127275,5143.639036,0.113070
nn,600,800,4767.421731,5290.972503,0.109818
nn,700,900,4866.746789,5392.745389,0.108080
nn,800,1000,4953.329629,5486.147535,0.107568
nn,500,600,5515.043548,6030.848744,0.093527
nn,600,700,5549.377057,6071.245252,0.094041
nn,700,800,5552.531862,6084.523175,0.095811
nn,800,900,5562.879878,6097.916859,0.096180
nn,900,1000,5568.465715,6092.659983,0.094136
nn,500,500,6759.738196,7362.699274,0.089199
nn,600,600,6626.376529,7134.940559,0.076748
nn,700,700,6471.220615,6985.552909,0.079480
nn,800,800,6352.255635,6868.644794,0.081292
nn,900,900,6268.381465,6796.033354,0.084177
nn,1000,1000,6222.830346,6724.420162,0.080605
nn,1000,900,6992.519035,7482.632549,0.070091
nn,900,800,7148.687034,7672.203046,0.073232
nn,800,700,7395.819798,7932.505001,0.072566
nn,700,600,7737.926403,8254.522588,0.066762
nn,600,500,8141.281848,8745.353664,0.074199
nn,1000,800,7992.905035,8533.952112,0.067691
nn,900,700,8324.504809,8849.740682,0.063095
nn,800,600,8826.406345,9330.889351,0.057156
nn,700,500,9519.976426,10098.152622,0.060733
nn,1000,700,9318.032435,9846.342092,0.056698
nn,900,600,9939.330311,10448.518496,0.051230
nn,800,500,10884.633226,11461.789630,0.053025
nn,1000,600,11149.372845,11747.683589,0.053663
nn,900,500,12399.003183,12854.894908,0.036768
nn,1000,500,13801.689302,14274.024317,0.034223
quasirandomGenerator,500,1000,561802.568600,417369.754026,0.257088
quasirandomGenerator,500,900,566189.324800,468022.431527,0.173382
quasirandomGenerator,600,1000,558157.440880,500315.215431,0.103631
quasirandomGenerator,500,800,573740.699400,531860.124371,0.072996
quasirandomGenerator,600,900,579171.551120,563021.075268,0.027885
quasirandomGenerator,700,1000,583208.191907,585870.253309,0.004565
quasirandomGenerator,500,700,610830.789800,621233.418326,0.017030
quasirandomGenerator,600,800,631447.970400,646921.571272,0.024505
quasirandomGenerator,700,900,647950.697007,663985.995703,0.024748
quasirandomGenerator,800,1000,662122.711467,678227.752611,0.024323
quasirandomGenerator,500,600,736489.739700,760255.585732,0.032269
quasirandomGenerator,600,700,743271.238080,766454.670268,0.031191
quasirandomGenerator,700,800,749274.876000,771986.465992,0.030311
quasirandomGenerator,800,900,750952.973547,772824.571956,0.029125
quasirandomGenerator,900,1000,755399.152800,776922.942126,0.028493
quasirandomGenerator,500,500,842903.689600,938906.294101,0.113895
