kernel,coreF,memF,real,predict,error
quasirandomGenerator,1000,600,177504.474333,244148.036573,0.375447
quasirandomGenerator,700,400,185759.564821,241576.227798,0.300478
quasirandomGenerator,900,500,183268.257084,244125.164229,0.332065
quasirandomGenerator,800,400,209233.253333,246361.134674,0.177447
quasirandomGenerator,1000,500,205090.745720,246095.410675,0.199934
quasirandomGenerator,900,400,234846.933648,273103.277469,0.162899
quasirandomGenerator,1000,400,260575.509600,303252.125565,0.163778
scalarProd,400,1000,58391.331784,56224.745844,0.037105
scalarProd,400,900,64434.048336,63104.707927,0.020631
scalarProd,400,800,73479.629840,71798.731174,0.022876
scalarProd,500,1000,73382.073270,70412.869016,0.040462
scalarProd,500,900,80650.718825,79825.239611,0.010235
scalarProd,400,700,84439.425280,84494.132801,0.000648
scalarProd,600,1000,85355.182944,84499.756697,0.010022
scalarProd,500,800,90374.298735,91334.388532,0.010623
scalarProd,400,600,99448.189568,101683.728998,0.022479
scalarProd,600,900,94764.753984,95001.597917,0.002499
scalarProd,700,1000,99159.971085,98653.639490,0.005106
scalarProd,500,700,108526.130580,105032.301243,0.032193
scalarProd,600,800,108074.939580,108184.637107,0.001015
scalarProd,700,900,110124.636888,110899.156736,0.007033
scalarProd,400,500,124859.862640,124937.222143,0.000620
scalarProd,800,1000,113118.494400,113025.162641,0.000825
scalarProd,500,600,123941.969550,125713.505707,0.014293
scalarProd,600,700,124922.455380,127649.105776,0.021827
scalarProd,700,800,125722.404885,126508.886876,0.006256
scalarProd,800,900,126472.550424,126885.429081,0.003265
scalarProd,900,1000,128257.797546,127411.471401,0.006599
scalarProd,400,400,163974.071164,164060.601761,0.000528
scalarProd,500,500,158105.981600,155296.667213,0.017769
scalarProd,600,600,155965.000806,150782.889589,0.033226
scalarProd,700,700,145082.963235,147416.338770,0.016083
scalarProd,800,800,143510.970200,144811.037852,0.009059
scalarProd,900,900,142654.601844,143193.013611,0.003774
scalarProd,1000,1000,141719.488360,144286.267534,0.018112
scalarProd,1000,900,157130.204440,159246.133693,0.013466
scalarProd,900,800,160791.448356,163483.061429,0.016740
scalarProd,800,700,165936.136352,168666.516596,0.016454
scalarProd,700,600,184952.093942,176980.896181,0.043099
scalarProd,600,500,178718.446956,191427.310514,0.071111
scalarProd,500,400,192705.446295,204033.506595,0.058784
scalarProd,1000,800,178756.048900,181772.232595,0.016873
scalarProd,900,700,185295.059136,190562.100375,0.028425
scalarProd,800,600,196854.789648,201555.579044,0.023879
scalarProd,700,500,208527.225739,218741.167125,0.048981
scalarProd,1000,700,206275.067710,211666.187146,0.026136
scalarProd,600,400,229662.816660,245152.784008,0.067447
scalarProd,900,600,221379.815421,227086.747451,0.025779
scalarProd,800,500,238324.559760,249039.824839,0.044961
scalarProd,1000,600,247723.602000,253024.298621,0.021398
scalarProd,700,400,267670.519200,286963.862620,0.072079
scalarProd,900,500,269812.509462,282004.521249,0.045187
scalarProd,800,400,305885.023136,326175.904150,0.066335
scalarProd,1000,500,299057.003400,313769.530254,0.049196
scalarProd,900,400,352954.087794,368817.593123,0.044945
scalarProd,1000,400,384501.038250,410298.942601,0.067094
scan,400,1000,7445.824142,7070.661833,0.050386
scan,400,900,8170.549775,7958.243558,0.025984
scan,400,800,9272.367374,9072.347818,0.021572
scan,500,1000,8946.942298,8864.618148,0.009201
scan,500,900,10007.976302,9930.719290,0.007720
scan,400,700,10604.438317,10571.474788,0.003108
scan,600,1000,10639.156080,10563.124285,0.007146
scan,500,800,11535.934695,11349.552014,0.016157
scan,400,600,12586.887354,12486.652817,0.007963
scan,600,900,11918.380458,11858.345700,0.005037
scan,700,1000,12373.392430,12314.603105,0.004751
scan,500,700,13367.464986,13159.289465,0.015573
scan,600,800,13578.377723,13503.366371,0.005524
scan,700,900,13895.176400,13819.872795,0.005419
scan,400,500,15141.062006,15563.040963,0.027870
scan,800,1000,14138.978407,14065.573067,0.005192
scan,500,600,15789.589221,15816.612198,0.001711
scan,600,700,16039.657395,15882.563133,0.009794
scan,700,800,15818.702227,15745.722449,0.004614
scan,800,900,15856.146671,15784.503118,0.004518
scan,900,1000,15902.590223,15815.653110,0.005467
scan,400,400,19905.253943,20687.802714,0.039314
scan,500,500,19309.101206,19423.474141,0.005923
scan,600,600,19154.672308,18839.830262,0.016437
scan,700,700,18360.247645,18275.416517,0.004620
scan,800,800,18065.703046,17982.249777,0.004619
scan,900,900,17844.858225,17752.144193,0.005196
scan,1000,1000,17746.402036,17666.082310,0.004526
scan,1000,900,19800.817623,19708.348859,0.004670
scan,900,800,20319.075450,20222.549589,0.004751
scan,800,700,21019.710632,20880.358055,0.006630
scan,700,600,22367.280794,21996.512120,0.016576
scan,600,500,22764.333988,23490.810766,0.031913
scan,500,400,25005.624085,25470.416611,0.018588
scan,1000,800,22561.613712,22447.015859,0.005079
scan,900,700,23600.038922,23485.485684,0.004854
scan,800,600,24980.945034,24847.890845,0.005326
scan,700,500,27005.076463,27033.863247,0.001066
scan,1000,700,26200.123962,26065.688914,0.005131
scan,600,400,29542.665435,30758.038651,0.041140
scan,900,600,28121.928383,27939.429032,0.006490
scan,800,500,30389.418231,30650.731024,0.008599
scan,1000,600,31272.394785,31044.472316,0.007288
scan,700,400,34531.357680,35328.722596,0.023091
scan,900,500,34254.416317,34479.569816,0.006573
scan,800,400,39064.023508,39913.630746,0.021749
scan,1000,500,38204.365662,38314.670293,0.002887
scan,900,400,43935.394382,44864.489946,0.021147
scan,1000,400,48837.911312,49814.212619,0.019991
sortingNetworks,400,1000,6639.253789,6033.857271,0.091184
sortingNetworks,400,900,7159.815180,6811.873705,0.048596
sortingNetworks,400,800,7939.181216,7731.416836,0.026169
sortingNetworks,500,1000,7756.384289,7564.434281,0.024747
sortingNetworks,500,900,8613.058170,8495.839321,0.013609
sortingNetworks,400,700,9153.563139,8979.641078,0.019000
sortingNetworks,600,1000,9117.143949,9004.608664,0.012343
sortingNetworks,500,800,9801.251547,9672.339631,0.013153
sortingNetworks,400,600,10878.193531,10654.273434,0.020584
sortingNetworks,600,900,10201.011760,10098.265360,0.010072
sortingNetworks,700,1000,10607.335812,10501.783275,0.009951
sortingNetworks,500,700,11386.176801,11222.711211,0.014356
sortingNetworks,600,800,11615.692661,11495.469812,0.010350
sortingNetworks,700,900,11886.305550,11779.704080,0.008968
sortingNetworks,400,500,13271.736546,13242.791567,0.002181
sortingNetworks,800,1000,12096.343770,11987.813794,0.008972
sortingNetworks,500,600,13576.460973,13373.999997,0.014913
sortingNetworks,600,700,13635.995349,13410.965366,0.016503
sortingNetworks,700,800,13523.773684,13410.799982,0.008354
sortingNetworks,800,900,13555.900611,13444.500120,0.008218
sortingNetworks,900,1000,13588.458649,13475.350171,0.008324
sortingNetworks,400,400,16746.213462,17163.750958,0.024933
sortingNetworks,500,500,16573.786064,16623.576474,0.003004
sortingNetworks,600,600,16260.858825,16035.742466,0.013844
sortingNetworks,700,700,15681.656479,15552.982433,0.008205
sortingNetworks,800,800,15430.793516,15305.378895,0.008128
sortingNetworks,900,900,15237.956057,15118.919083,0.007812
sortingNetworks,1000,1000,15181.456106,15035.695342,0.009601
sortingNetworks,1000,900,16907.151588,16784.355558,0.007263
sortingNetworks,900,800,17335.078082,17212.513791,0.007070
sortingNetworks,800,700,17887.115196,17755.676126,0.007348
sortingNetworks,700,600,18946.347224,18828.293824,0.006231
sortingNetworks,600,500,19931.163153,20007.557878,0.003833
sortingNetworks,500,400,21311.456747,21380.050198,0.003219
sortingNetworks,1000,800,19430.254998,19303.590800,0.006519
sortingNetworks,900,700,20108.715876,19969.260298,0.006935
sortingNetworks,800,600,21305.695419,21133.908738,0.008063
sortingNetworks,700,500,23313.553003,23298.131273,0.000661
sortingNetworks,1000,700,22343.654880,22185.607230,0.007073
sortingNetworks,600,400,25652.530800,25675.441192,0.000893
sortingNetworks,900,600,23977.407362,23772.389870,0.008550
sortingNetworks,800,500,26265.548166,26159.898341,0.004022
sortingNetworks,1000,600,26636.294169,26404.681917,0.008695
sortingNetworks,700,400,30030.307086,29916.834217,0.003779
sortingNetworks,900,500,29568.737596,29410.395362,0.005355
sortingNetworks,800,400,33649.447544,34024.850322,0.011156
sortingNetworks,1000,500,32893.137316,32675.888676,0.006605
sortingNetworks,900,400,37852.764581,38249.527274,0.010482
sortingNetworks,1000,400,42104.814441,42503.722643,0.009474
transpose,400,1000,3441.458515,1775.738189,0.484016
transpose,400,900,3563.147447,2013.863747,0.434808
transpose,400,800,3682.315276,2291.526951,0.377694
transpose,500,1000,3573.349033,2229.891980,0.375966
transpose,500,900,3750.418178,2505.111880,0.332045
transpose,400,700,3859.723022,2665.647529,0.309368
transpose,600,1000,3755.052195,2644.611897,0.295719
transpose,500,800,3883.579280,2827.937620,0.271822
transpose,400,600,4120.844394,3180.711174,0.228141
transpose,600,900,3908.277074,2969.651658,0.240163
transpose,700,1000,3963.507787,3081.087546,0.222636
transpose,500,700,4160.688450,3321.200810,0.201767
transpose,600,800,4127.735243,3387.592734,0.179310
transpose,700,900,4172.124100,3463.605431,0.169822
transpose,400,500,4421.350068,3933.440127,0.110353
transpose,800,1000,4190.322458,3515.797525,0.160972
transpose,500,600,4547.454523,3967.607671,0.127510
transpose,600,700,4460.652197,3942.632885,0.116131
transpose,700,800,4478.884069,3954.573279,0.117063
transpose,800,900,4471.394569,3955.382972,0.115403
transpose,900,1000,4454.091107,3954.378361,0.112192
transpose,400,400,5318.443008,5163.107923,0.029207
transpose,500,500,5128.380708,4865.765798,0.051208
transpose,600,600,5130.999514,4763.479887,0.071627
transpose,700,700,4988.225404,4607.186238,0.076388
transpose,800,800,4910.183571,4520.758524,0.079310
transpose,900,900,4842.546304,4453.171953,0.080407
transpose,1000,1000,4820.833923,4423.304003,0.082461
transpose,1000,900,5271.622592,4951.878532,0.060654
transpose,900,800,5413.977459,5093.324128,0.059227
transpose,800,700,5589.522637,5271.549165,0.056887
transpose,700,600,5828.353392,5512.299991,0.054227
transpose,600,500,6166.433508,5925.744689,0.039032
transpose,500,400,6600.820471,6471.143179,0.019646
transpose,1000,800,6051.797367,5712.051849,0.056140
transpose,900,700,6246.724913,5940.766496,0.048979
transpose,800,600,6633.798768,6309.483667,0.048888
transpose,700,500,7168.359005,6917.588520,0.034983
transpose,1000,700,6950.996354,6609.538804,0.049124
transpose,600,400,7570.599818,7656.462294,0.011342
transpose,900,600,7478.299680,7110.084516,0.049238
transpose,800,500,8075.063801,7827.219460,0.030693
transpose,1000,600,8328.883996,7908.846795,0.050431
transpose,700,400,9287.186788,9098.151309,0.020354
transpose,900,500,9107.573400,8817.202112,0.031882
transpose,800,400,10398.953161,10236.952507,0.015579
transpose,1000,500,10145.118784,9806.038419,0.033423
transpose,900,400,11744.072733,11529.495543,0.018271
transpose,1000,400,13133.961664,12819.999576,0.023905
vectorAdd,400,1000,2741.444863,2683.441225,0.021158
vectorAdd,400,900,3036.848577,2977.684211,0.019482
vectorAdd,400,800,3444.730405,3396.298757,0.014060
vectorAdd,500,1000,3349.658268,3308.618149,0.012252
vectorAdd,500,900,3759.703329,3718.750647,0.010893
vectorAdd,400,700,4007.449827,3951.864169,0.013871
vectorAdd,600,1000,4000.514174,3970.097529,0.007603
vectorAdd,500,800,4289.998523,4233.838992,0.013091
vectorAdd,400,600,4796.714664,4760.505121,0.007549
vectorAdd,600,900,4494.797718,4449.669448,0.010040
vectorAdd,700,1000,4660.812149,4613.404374,0.010172
vectorAdd,500,700,5002.821900,4930.776981,0.014401
vectorAdd,600,800,5135.235032,5089.060708,0.008992
vectorAdd,700,900,5240.435492,5236.892909,0.000676
vectorAdd,400,500,5832.319597,5811.079837,0.003642
vectorAdd,800,1000,5312.775067,5277.982831,0.006549
vectorAdd,500,600,5997.323727,5900.670455,0.016116
vectorAdd,600,700,5997.668064,5923.402819,0.012382
vectorAdd,700,800,5995.938522,5935.001732,0.010163
vectorAdd,800,900,5987.438622,5932.145195,0.009235
vectorAdd,900,1000,5974.481028,5930.001632,0.007445
vectorAdd,400,400,7565.987518,7607.272475,0.005457
vectorAdd,500,500,7321.784557,7335.323982,0.001849
vectorAdd,600,600,7200.417017,7102.548027,0.013592
vectorAdd,700,700,7001.021798,6972.579803,0.004063
vectorAdd,800,800,6853.181838,6790.186817,0.009192
vectorAdd,900,900,6735.623279,6680.736353,0.008149
vectorAdd,1000,1000,6645.288396,6586.695517,0.008817
vectorAdd,1000,900,7489.521189,7420.842778,0.009170
vectorAdd,900,800,7717.832450,7630.457311,0.011321
vectorAdd,800,700,8011.744339,7922.282710,0.011166
vectorAdd,700,600,8410.579410,8307.252782,0.012285
vectorAdd,600,500,8849.810522,8837.435672,0.001398
vectorAdd,500,400,9540.983184,9592.325294,0.005381
vectorAdd,1000,800,8573.709533,8499.350445,0.008673
vectorAdd,900,700,9024.305294,8952.264940,0.007983
vectorAdd,800,600,9619.639643,9485.819271,0.013911
vectorAdd,700,500,10382.051975,10342.991059,0.003762
vectorAdd,1000,700,10041.279726,9934.703686,0.010614
vectorAdd,600,400,11539.445533,11739.300377,0.017319
vectorAdd,900,600,10842.809977,10699.003800,0.013263
vectorAdd,800,500,11934.281678,11825.546490,0.009111
vectorAdd,1000,600,12059.833261,11860.221721,0.016552
vectorAdd,700,400,13550.381507,13536.419308,0.001030
vectorAdd,900,500,13474.819440,13279.979158,0.014460
vectorAdd,800,400,15526.084208,16025.683796,0.032178
vectorAdd,1000,500,15017.503163,14869.227640,0.009874
vectorAdd,900,400,17529.174695,17468.739750,0.003448
vectorAdd,1000,400,19507.059976,19303.182170,0.010451
