kernel,coreF,memF,real,predict,error
transpose,1500,3900,1602.961079,1527.034135,0.047367
transpose,1500,3600,1721.581659,1668.765641,0.030679
transpose,1300,3100,1742.373644,1713.101201,0.016800
transpose,1100,2600,1804.804908,1765.048896,0.022028
transpose,900,2100,1884.391718,1822.942928,0.032609
transpose,1500,3100,1997.587587,1970.977755,0.013321
transpose,1300,2600,2125.135467,2085.504646,0.018649
transpose,1100,2100,2313.355520,2229.278671,0.036344
transpose,1500,2600,2454.072074,2388.420506,0.026752
transpose,1300,2100,2731.293609,2639.854794,0.033478
transpose,1500,2100,3153.724816,3020.226676,0.042330
vectorAdd,700,3900,1494.425917,1095.513682,0.266933
vectorAdd,700,3600,1496.053731,1183.677742,0.208800
vectorAdd,700,3100,1470.906319,1359.358780,0.075836
vectorAdd,900,3900,1449.274062,1366.869300,0.056859
vectorAdd,900,3600,1451.008288,1471.946065,0.014430
vectorAdd,700,2600,1607.978511,1620.676480,0.007897
vectorAdd,1100,3900,1623.859500,1644.994461,0.013015
vectorAdd,900,3100,1699.398595,1725.482650,0.015349
vectorAdd,1100,3600,1781.886776,1791.363849,0.005319
vectorAdd,700,2100,2056.327842,2026.628233,0.014443
vectorAdd,1300,3900,1924.598586,1933.622894,0.004689
vectorAdd,900,2600,2081.107294,2067.438730,0.006568
vectorAdd,1100,3100,2087.938779,2093.272495,0.002555
vectorAdd,1300,3600,2109.318516,2098.095178,0.005321
vectorAdd,1500,3900,2218.675174,2214.955843,0.001676
vectorAdd,1500,3600,2441.035921,2416.276902,0.010143
vectorAdd,1300,3100,2479.097130,2464.491061,0.005892
vectorAdd,1100,2600,2554.109775,2516.364975,0.014778
vectorAdd,900,2100,2659.902611,2592.346122,0.025398
vectorAdd,1500,3100,2858.380802,2830.879775,0.009621
vectorAdd,1300,2600,3027.226922,2966.687892,0.019998
vectorAdd,1100,2100,3260.688271,3156.121332,0.032069
vectorAdd,1500,2600,3501.744749,3411.491792,0.025774
vectorAdd,1300,2100,3865.742124,3722.470117,0.037062
vectorAdd,1500,2100,4467.064984,4287.510255,0.040195
