DRAMA,FP16A,FP32A,FP64A,SMACT,SMOCC,TENSO,argNo,average_power,benchmark,core_frequency,kernel,memory_frequency,time
0.756692307692308,0.0,0.025000000000000015,0.0,0.9104358974358976,0.601974358974359,0.0,input011,112.3143,cachebench-l2-only,1110,benchmark_two_int,6500,9.423166
0.0008974358974358981,0.0,0.048871794871794855,0.0,0.9351538461538461,0.4662307692307692,0.0,input012,96.2809,cachebench-l2-only,1110,benchmark_four_int,6500,4.963984
0.02625641025641027,0.0,0.051102564102564085,0.0,0.9703333333333333,0.4838205128205128,0.0,input013,104.893,cachebench-l2-only,1110,benchmark_four_int,6500,4.73353
0.003179487179487181,0.0,0.05297435897435896,0.0,0.991205128205128,0.4944102564102562,0.0,input014,98.19739999999999,cachebench-l2-only,1110,benchmark_four_int,6500,4.605943
0.8511249999999997,0.0,0.01500000000000001,0.0,0.99645,0.4969249999999999,0.0,input015,110.85910000000001,cachebench-l2-only,1110,benchmark_four_int,6500,16.510176
0.7809743589743591,0.0,0.013128205128205136,0.0,0.9577179487179489,0.4752051282051282,0.0,input016,107.28630000000001,cachebench-l2-only,1110,benchmark_four_int,6500,18.088594
0.7550769230769231,0.0,0.013000000000000008,0.0,0.9759487179487181,0.4848461538461537,0.0,input017,106.4912,cachebench-l2-only,1110,benchmark_four_int,6500,18.99511
0.05218421052631578,0.0,0.09192105263157897,0.0,0.740657894736842,0.4971052631578948,0.0,input000,103.4067,cachebench-l2-only,1215,benchmark_int,6500,2.305518
0.0059487179487179515,0.0,0.09328205128205126,0.0,0.7895128205128207,0.5043333333333333,0.0,input001,98.0714,cachebench-l2-only,1215,benchmark_int,6500,2.26715
0.022815789473684223,0.0,0.09260526315789475,0.0,0.7978421052631578,0.5016315789473684,0.0,input002,106.08279999999999,cachebench-l2-only,1215,benchmark_int,6500,2.275192
0.14460526315789476,0.0,0.09318421052631576,0.0,0.8132368421052631,0.5055000000000001,0.0,input003,108.9683,cachebench-l2-only,1215,benchmark_int,6500,2.271519
0.3894473684210526,0.0,0.057578947368421056,0.0,0.8357368421052633,0.5994210526315791,0.0,input004,113.748,cachebench-l2-only,1215,benchmark_int,6500,3.66938
0.5203157894736843,0.0,0.03899999999999998,0.0,0.9823947368421052,0.6462631578947369,0.0,input005,117.18819999999998,cachebench-l2-only,1215,benchmark_int,6500,5.386887
0.0070000000000000045,0.0,0.06926315789473682,0.0,0.695,0.49778947368421056,0.0,input006,99.74510000000001,cachebench-l2-only,1215,benchmark_two_int,6500,3.10326
0.0010263157894736849,0.0,0.06981578947368419,0.0,0.7376315789473683,0.5001052631578947,0.0,input007,100.1191,cachebench-l2-only,1215,benchmark_two_int,6500,3.075388
0.1529210526315789,0.0,0.06902631578947366,0.0,0.7472631578947369,0.49686842105263157,0.0,input008,111.27620000000002,cachebench-l2-only,1215,benchmark_two_int,6500,3.107018
0.516425,0.0,0.04894999999999998,0.0,0.8068249999999999,0.5832999999999997,0.0,input009,116.72630000000001,cachebench-l2-only,1215,benchmark_two_int,6500,4.404445
0.6884358974358975,0.0,0.025871794871794886,0.0,0.9013589743589743,0.6513333333333333,0.0,input010,114.0267,cachebench-l2-only,1215,benchmark_two_int,6500,8.299325
0.7723846153846154,0.0,0.023000000000000013,0.0,0.9056153846153847,0.608897435897436,0.0,input011,118.08019999999999,cachebench-l2-only,1215,benchmark_two_int,6500,9.235372
0.0003421052631578949,0.0,0.04886842105263156,0.0,0.935605263157895,0.4663684210526313,0.0,input012,104.1251,cachebench-l2-only,1215,benchmark_four_int,6500,4.551217
0.022763157894736857,0.0,0.05102631578947366,0.0,0.9697631578947367,0.48352631578947364,0.0,input013,111.7059,cachebench-l2-only,1215,benchmark_four_int,6500,4.333754
0.003513513513513515,0.0,0.05294594594594593,0.0,0.9907567567567566,0.49416216216216197,0.0,input014,106.65629999999999,cachebench-l2-only,1215,benchmark_four_int,6500,4.214828
0.8475128205128206,0.0,0.013025641025641034,0.0,0.9968205128205128,0.497051282051282,0.0,input015,114.72850000000001,cachebench-l2-only,1215,benchmark_four_int,6500,16.558048
0.7832000000000001,0.0,0.012000000000000007,0.0,0.9587999999999999,0.47580000000000017,0.0,input016,113.1623,cachebench-l2-only,1215,benchmark_four_int,6500,18.025976
0.76174358974359,0.0,0.012000000000000007,0.0,0.9741794871794871,0.48384615384615376,0.0,input017,112.92460000000001,cachebench-l2-only,1215,benchmark_four_int,6500,18.822952
0.05489473684210526,0.0,0.09228947368421055,0.0,0.7405789473684211,0.49597368421052634,0.0,input000,108.85240000000002,cachebench-l2-only,1305,benchmark_int,6500,2.137097
0.005000000000000003,0.0,0.09384615384615387,0.0,0.7896666666666668,0.5043076923076922,0.0,input001,104.61970000000001,cachebench-l2-only,1305,benchmark_int,6500,2.100994
0.025868421052631596,0.0,0.09371052631578944,0.0,0.8018684210526313,0.5059736842105265,0.0,input002,111.7791,cachebench-l2-only,1305,benchmark_int,6500,2.106279
0.15315384615384614,0.0,0.0935384615384615,0.0,0.8134358974358974,0.5048205128205129,0.0,input003,115.2962,cachebench-l2-only,1305,benchmark_int,6500,2.104799
0.409225,0.0,0.056774999999999985,0.0,0.8432000000000002,0.6051749999999999,0.0,input004,120.12660000000001,cachebench-l2-only,1305,benchmark_int,6500,3.478099
0.5399500000000002,0.0,0.03800000000000002,0.0,0.9835499999999999,0.6480749999999998,0.0,input005,119.79650000000001,cachebench-l2-only,1305,benchmark_int,6500,5.190355
0.008000000000000005,0.0,0.06964102564102563,0.0,0.6968717948717951,0.4972307692307692,0.0,input006,106.96079999999999,cachebench-l2-only,1305,benchmark_two_int,6500,2.877179
0.0010789473684210535,0.0,0.06986842105263157,0.0,0.7353421052631578,0.49668421052631584,0.0,input007,107.4683,cachebench-l2-only,1305,benchmark_two_int,6500,2.852841
0.16694736842105265,0.0,0.06963157894736839,0.0,0.7500789473684213,0.4968947368421052,0.0,input008,118.2535,cachebench-l2-only,1305,benchmark_two_int,6500,2.878889
0.5474102564102564,0.0,0.046974358974358955,0.0,0.8187435897435896,0.5943333333333334,0.0,input009,122.4632,cachebench-l2-only,1305,benchmark_two_int,6500,4.262995
0.6994358974358974,0.0,0.024794871794871807,0.0,0.9041025641025638,0.6545128205128207,0.0,input010,119.18029999999999,cachebench-l2-only,1305,benchmark_two_int,6500,8.135109
0.7852307692307692,0.0,0.022000000000000013,0.0,0.9032564102564101,0.6080769230769231,0.0,input011,122.6914,cachebench-l2-only,1305,benchmark_two_int,6500,9.074004
0.0005641025641025644,0.0,0.048948717948717926,0.0,0.9370256410256413,0.4671538461538462,0.0,input012,112.8857,cachebench-l2-only,1305,benchmark_four_int,6500,4.214599
0.0298918918918919,0.0,0.051135135135135124,0.0,0.9705675675675678,0.4840000000000002,0.0,input013,120.02310000000003,cachebench-l2-only,1305,benchmark_four_int,6500,4.031511
0.004051282051282054,0.0,0.052999999999999985,0.0,0.9913589743589741,0.49451282051282036,0.0,input014,115.82000000000001,cachebench-l2-only,1305,benchmark_four_int,6500,3.924292
0.8435263157894738,0.0,0.012000000000000005,0.0,0.9971842105263158,0.49721052631578944,0.0,input015,116.78519999999999,cachebench-l2-only,1305,benchmark_four_int,6500,16.624546
0.7904358974358975,0.0,0.011846153846153852,0.0,0.9615384615384613,0.4772820512820512,0.0,input016,115.1813,cachebench-l2-only,1305,benchmark_four_int,6500,17.886787
0.7680526315789474,0.0,0.011000000000000005,0.0,0.9751842105263159,0.4843157894736842,0.0,input017,115.23890000000002,cachebench-l2-only,1305,benchmark_four_int,6500,18.672602
0.06707499999999998,0.0,0.09260000000000002,0.0,0.7422499999999999,0.49892499999999995,0.0,input000,118.56960000000001,cachebench-l2-only,1410,benchmark_int,6500,1.978123
0.006179487179487184,0.0,0.09358974358974355,0.0,0.7922051282051285,0.5035384615384616,0.0,input001,113.88889999999999,cachebench-l2-only,1410,benchmark_int,6500,1.955056
0.02184615384615386,0.0,0.09392307692307689,0.0,0.805128205128205,0.5067948717948716,0.0,input002,122.0923,cachebench-l2-only,1410,benchmark_int,6500,1.950733
